Entity,Code,TilmanEconomicGroup,WBEconomicGroup,Year,pop,pcgdpthousand2005usd,pcgdpgrowth
Russia,RUS,NA,Upper-middle income,1989,146863927,10.926875701975206,0.3609828921889324
Russia,RUS,NA,Upper-middle income,1990,147531562,10.613603219841185,-2.908891422287452
Russia,RUS,NA,Upper-middle income,1991,147995584,10.281705575927829,-3.1770342669525053
Russia,RUS,NA,Upper-middle income,1992,148268576,8.976668907116565,-13.573729057905348
Russia,RUS,NA,Upper-middle income,1993,148373584,8.378814908971835,-6.892238222504199
Russia,RUS,NA,Upper-middle income,1994,148349443,7.484088157539222,-11.292729770571652
Russia,RUS,NA,Upper-middle income,1995,148227471,7.3493381934344155,-1.816892034941664
Russia,RUS,NA,Upper-middle income,1996,148020852,7.257804425020721,-1.2532905158873842
Russia,RUS,NA,Upper-middle income,1997,147730020,7.543661285289299,3.8630283464354376
Russia,RUS,NA,Upper-middle income,1998,147360613,7.324670125305721,-2.94595259655146
Russia,RUS,NA,Upper-middle income,1999,146915915,7.994465522694618,8.750137280482416
Russia,RUS,NA,Upper-middle income,2000,146404890,9.032587189241745,12.208934422319961
Russia,RUS,NA,Upper-middle income,2001,145830726,9.750126682405057,7.644144116339824
Russia,RUS,NA,Upper-middle income,2002,145215707,10.493327129159564,7.345926563929739
Russia,RUS,NA,Upper-middle income,2003,144610876,11.573312612923017,9.796226713257372
Russia,RUS,NA,Upper-middle income,2004,144080649,12.737162680838086,9.582210506581434
Russia,RUS,NA,Upper-middle income,2005,143672125,13.90304987582277,8.758431576518078
Russia,RUS,NA,Upper-middle income,2006,143403258,15.413981887741516,10.316678070726182
Russia,RUS,NA,Upper-middle income,2007,143266207,17.134224426384453,10.580287945996192
Russia,RUS,NA,Upper-middle income,2008,143248764,18.456936168299723,7.436235215593046
Russia,RUS,NA,Upper-middle income,2009,143326904,17.405932668812387,-5.86291378333077
Russia,RUS,NA,Upper-middle income,2010,143479273,18.605800512815435,6.666228154479503
Russia,RUS,NA,Upper-middle income,2011,143703027,19.797793747977952,6.209711699221465
Russia,RUS,NA,Upper-middle income,2012,143993888,20.483398278549952,3.4044213353754404
Russia,RUS,NA,Upper-middle income,2013,144325456,20.734187451405877,1.2169187657935954
Russia,RUS,NA,Upper-middle income,2014,144664837,20.873704977602173,0.6706326177506661
Russia,RUS,NA,Upper-middle income,2015,144985059,20.277973700101413,-2.895497424899096
Russia,RUS,NA,Upper-middle income,2016,145275374,20.23004129846342,-0.23665649383541876
Russia,RUS,NA,Upper-middle income,2017,145530091,20.57894638560083,1.7099840436290759
Russia,RUS,NA,Upper-middle income,2018,145734034,21.11500182306229,2.5715241665183797
Russia,RUS,NA,Upper-middle income,2019,145872260,21.55394286883528,2.057498883940756
Russia,RUS,NA,Upper-middle income,2020,145934460,20.956561260498972,-2.8106979570883706
Rwanda,RWA,F,Low income,1960,2935575,1.0476653500875492,NA
Rwanda,RWA,F,Low income,1961,2998334,0.9988770127060211,-4.768783078571548
Rwanda,RWA,F,Low income,1962,3052937,1.1092927236221108,10.484624462566398
Rwanda,RWA,F,Low income,1963,3105417,0.9757667476305605,-12.825433552367885
Rwanda,RWA,F,Low income,1964,3164258,0.8388170286648678,-15.123096972392347
Rwanda,RWA,F,Low income,1965,3235536,0.8756222656368977,4.294219428700882
Rwanda,RWA,F,Low income,1966,3321674,0.9115715668653921,4.023531219189905
Rwanda,RWA,F,Low income,1967,3420897,0.9492327395809576,4.0483909206841515
Rwanda,RWA,F,Low income,1968,3529839,0.9877498480400586,3.977545971767782
Rwanda,RWA,F,Low income,1969,3643237,1.0639281292147251,7.4293644442666205
Rwanda,RWA,F,Low income,1970,3757351,1.1443860891070696,7.2900485591232105
Rwanda,RWA,F,Low income,1971,3871428,1.125555502749287,-1.659163249007818
Rwanda,RWA,F,Low income,1972,3987223,1.0973096232126127,-2.541530713124969
Rwanda,RWA,F,Low income,1973,4106411,1.1024452376738263,0.4669269183683669
Rwanda,RWA,F,Low income,1974,4231579,1.0801909083419012,-2.0392863563140446
Rwanda,RWA,F,Low income,1975,4364709,1.0262669564991598,-5.1209888073644185
Rwanda,RWA,F,Low income,1976,4506109,1.1871828762838486,14.56552652873172
Rwanda,RWA,F,Low income,1977,4655386,1.2060134626416315,1.5737091583848755
Rwanda,RWA,F,Low income,1978,4812872,1.2796239365856912,5.92459739261065
Rwanda,RWA,F,Low income,1979,4978812,1.3558022177603577,5.7827086549584354
Rwanda,RWA,F,Low income,1980,5153314,1.4311245631914888,5.406722127027585
Rwanda,RWA,F,Low income,1981,5329250,1.4602263784716984,2.013093440697744
Rwanda,RWA,F,Low income,1982,5504847,1.4379720491397734,-1.535765565431979
Rwanda,RWA,F,Low income,1983,5690989,1.4739213503682678,2.4692612590371477
Rwanda,RWA,F,Low income,1984,5902847,1.3669293824263202,-7.535953677266372
Rwanda,RWA,F,Low income,1985,6146884,1.3874718402711743,1.4916373520663773
Rwanda,RWA,F,Low income,1986,6443748,1.4054464908854214,1.2871768276697393
Rwanda,RWA,F,Low income,1987,6779981,1.357514089247429,-3.4699887817580324
Rwanda,RWA,F,Low income,1988,7088194,1.3164291735577212,-3.073225212920394
Rwanda,RWA,F,Low income,1989,7276983,1.2633611574585153,-4.114714490517141
Rwanda,RWA,F,Low income,1990,7288883,1.1965981694627401,-5.429308236666222
Rwanda,RWA,F,Low income,1991,7083928,1.097532166505932,-8.641849776360083
Rwanda,RWA,F,Low income,1992,6702239,1.1141629980028285,1.5039274151093434
Rwanda,RWA,F,Low income,1993,6263758,0.9508761362085459,-15.84749193349812
Rwanda,RWA,F,Low income,1994,5936253,0.6054033514027153,-45.14888758043229
Rwanda,RWA,F,Low income,1995,5836490,0.8980820195472713,39.4366467509232
Rwanda,RWA,F,Low income,1996,6013112,0.8357442193455751,-7.193879138059744
Rwanda,RWA,F,Low income,1997,6419898,0.7977406723325954,-4.653903592881548
Rwanda,RWA,F,Low income,1998,6962800,0.8134727712987793,1.9528882425739913
Rwanda,RWA,F,Low income,1999,7501238,0.8352563359717599,2.642621188064312
Rwanda,RWA,F,Low income,2000,7933688,0.8761529457978898,4.7802004428982
Rwanda,RWA,F,Low income,2001,8231150,0.9134803035734764,4.17211427336536
Rwanda,RWA,F,Low income,2002,8427061,0.9878440009718474,7.826297743845774
Rwanda,RWA,F,Low income,2003,8557160,0.9672416276249461,-2.1076453839267395
Rwanda,RWA,F,Low income,2004,8680516,0.9920552048300426,2.5330418077873555
Rwanda,RWA,F,Low income,2005,8840220,1.0361187769072542,4.345831000529836
Rwanda,RWA,F,Low income,2006,9043342,1.0799854837634526,4.146581329611819
Rwanda,RWA,F,Low income,2007,9273759,1.1051756726957047,2.305670206285024
Rwanda,RWA,F,Low income,2008,9524532,1.168138305990182,5.540698790975444
Rwanda,RWA,F,Low income,2009,9782770,1.1848376123465612,1.419443914370519
Rwanda,RWA,F,Low income,2010,10039338,1.2123388277863594,2.294568025475427
Rwanda,RWA,F,Low income,2011,10293333,1.2402508923830546,2.276228226035601
Rwanda,RWA,F,Low income,2012,10549668,1.310437623352972,5.504745333700123
Rwanda,RWA,F,Low income,2013,10811538,1.3301241454542905,1.491113526990917
Rwanda,RWA,F,Low income,2014,11083629,1.3823362258099607,3.850270472916406
Rwanda,RWA,F,Low income,2015,11369066,1.449099213805736,4.716714647637843
Rwanda,RWA,F,Low income,2016,11668829,1.5047350371355486,3.767469611198698
Rwanda,RWA,F,Low income,2017,11980960,1.5570155923507016,3.415407951480481
Rwanda,RWA,F,Low income,2018,12301969,1.651348270645758,5.882118080848997
Rwanda,RWA,F,Low income,2019,12626938,1.761056979290114,6.432209723787574
Rwanda,RWA,F,Low income,2020,12952209,1.6592234652944151,-5.956448427473438
Saint Lucia,LCA,NA,Upper-middle income,1960,89698,1.4473873423186647,NA
Saint Lucia,LCA,NA,Upper-middle income,1961,90718,1.4953197439566572,3.2579961235476294
Saint Lucia,LCA,NA,Upper-middle income,1962,91892,1.5389724668769718,2.8774904897509
Saint Lucia,LCA,NA,Upper-middle income,1963,93214,1.5826251897972863,2.797001635555929
Saint Lucia,LCA,NA,Upper-middle income,1964,94637,1.6262779127176008,2.720893376740696
Saint Lucia,LCA,NA,Upper-middle income,1965,96138,1.6656509569202376,2.392209759141861
Saint Lucia,LCA,NA,Upper-middle income,1966,97721,1.7024561938922673,2.185601610802168
Saint Lucia,LCA,NA,Upper-middle income,1967,99370,1.7426851738384397,2.3355098816441267
Saint Lucia,LCA,NA,Upper-middle income,1968,101028,1.7897616397328966,2.6655321758220274
Saint Lucia,LCA,NA,Upper-middle income,1969,102599,1.8402618486014957,2.782542169307478
Saint Lucia,LCA,NA,Upper-middle income,1970,104016,1.8856264430088814,2.4352225680634665
Saint Lucia,LCA,NA,Upper-middle income,1971,105244,1.9386944591080872,2.775469111479123
Saint Lucia,LCA,NA,Upper-middle income,1972,106303,1.9506775595175854,0.6161991328549887
Saint Lucia,LCA,NA,Upper-middle income,1973,107311,1.941262266338694,-0.4838364398041528
Saint Lucia,LCA,NA,Upper-middle income,1974,108389,2.016584611769825,3.806687992383462
Saint Lucia,LCA,NA,Upper-middle income,1975,109634,2.078211985304387,3.010260740791171
Saint Lucia,LCA,NA,Upper-middle income,1976,111074,2.413738796770334,14.966901175277037
Saint Lucia,LCA,NA,Upper-middle income,1977,112685,2.590917495682199,7.083514508955934
Saint Lucia,LCA,NA,Upper-middle income,1978,114398,2.7355706363397116,5.432799786444642
Saint Lucia,LCA,NA,Upper-middle income,1979,116148,2.779223359260026,1.5831465216680662
Saint Lucia,LCA,NA,Upper-middle income,1980,117828,2.5772225237856294,-7.545924362111201
Saint Lucia,LCA,NA,Upper-middle income,1981,119435,2.611459953527053,1.3197156234935892
Saint Lucia,LCA,NA,Upper-middle income,1982,120987,2.6551126764473674,1.657765901981445
Saint Lucia,LCA,NA,Upper-middle income,1983,122571,2.763816515876386,4.012542702179111
Saint Lucia,LCA,NA,Upper-middle income,1984,124296,2.9127493352515765,5.248490374263048
Saint Lucia,LCA,NA,Upper-middle income,1985,126246,3.0865042911892995,5.794172926235697
Saint Lucia,LCA,NA,Upper-middle income,1986,128448,3.5581248858774037,14.219453548937476
Saint Lucia,LCA,NA,Upper-middle income,1987,130868,3.6154725806942873,1.5988886133459834
Saint Lucia,LCA,NA,Upper-middle income,1988,133364,4.090516918356534,12.344877319206082
Saint Lucia,LCA,NA,Upper-middle income,1989,135787,4.359280741826706,6.363572830644637
Saint Lucia,LCA,NA,Upper-middle income,1990,138019,4.45343367361562,2.1368334405698963
Saint Lucia,LCA,NA,Upper-middle income,1991,140001,4.510995352368387,1.2842417450113386
Saint Lucia,LCA,NA,Upper-middle income,1992,141758,4.910751582029245,8.490917365135008
Saint Lucia,LCA,NA,Upper-middle income,1993,143402,4.967902411625115,1.1570699257017036
Saint Lucia,LCA,NA,Upper-middle income,1994,145080,5.089197065841542,2.4122369694579815
Saint Lucia,LCA,NA,Upper-middle income,1995,146871,5.217638783516491,2.492488849515717
Saint Lucia,LCA,NA,Upper-middle income,1996,148837,5.418869276821706,3.7842213939377922
Saint Lucia,LCA,NA,Upper-middle income,1997,150920,5.4307239868696735,0.21852827986246215
Saint Lucia,LCA,NA,Upper-middle income,1998,153023,5.847093929312556,7.3872317622172945
Saint Lucia,LCA,NA,Upper-middle income,1999,154988,6.087303736378381,4.026047386285225
Saint Lucia,LCA,NA,Upper-middle income,2000,156737,6.155265034415106,1.11025712697439
Saint Lucia,LCA,NA,Upper-middle income,2001,158184,6.003781526524179,-2.4918293606217334
Saint Lucia,LCA,NA,Upper-middle income,2002,159392,6.112879096395224,1.8008347616152998
Saint Lucia,LCA,NA,Upper-middle income,2003,160530,6.506934794004135,6.247062682470661
Saint Lucia,LCA,NA,Upper-middle income,2004,161821,7.123396835213329,9.051619569036152
Saint Lucia,LCA,NA,Upper-middle income,2005,163408,7.206045990609125,1.1535699318514725
Saint Lucia,LCA,NA,Upper-middle income,2006,165378,7.81926403535032,8.16700424301635
Saint Lucia,LCA,NA,Upper-middle income,2007,167644,8.02687980930231,2.620544873327857
Saint Lucia,LCA,NA,Upper-middle income,2008,170011,8.500879905357444,5.73737906809475
Saint Lucia,LCA,NA,Upper-middle income,2009,172223,8.61210875522989,1.2999531342439585
Saint Lucia,LCA,NA,Upper-middle income,2010,174092,8.6095323886418509,-0.02992010558964253
Saint Lucia,LCA,NA,Upper-middle income,2011,175538,8.777621049957366,1.9335413200737062
Saint Lucia,LCA,NA,Upper-middle income,2012,176654,8.616705130172678,-1.8502643777057681
Saint Lucia,LCA,NA,Upper-middle income,2013,177505,8.59102705786661,-0.29844829156231434
Saint Lucia,LCA,NA,Upper-middle income,2014,178307,8.589315186379539,-0.019928258336188165
Saint Lucia,LCA,NA,Upper-middle income,2015,179131,8.717705547909876,1.4837067430467865
Saint Lucia,LCA,NA,Upper-middle income,2016,180028,8.758790463599585,0.4701742425849531
Saint Lucia,LCA,NA,Upper-middle income,2017,180955,8.935977721868884,2.002774820382136
Saint Lucia,LCA,NA,Upper-middle income,2018,181890,8.966243609760303,0.33812470716516607
Saint Lucia,LCA,NA,Upper-middle income,2019,182795,9.076097039742692,1.2177443007861832
Saint Lucia,LCA,NA,Upper-middle income,2020,183629,7.208787216444678,-23.03435301561374
Sao Tome and Principe,STP,NA,Lower-middle income,1960,64294,1.1572251252601033,NA
Sao Tome and Principe,STP,NA,Lower-middle income,1961,64596,1.2445305711007324,7.273340149055524
Sao Tome and Principe,STP,NA,Lower-middle income,1962,64477,1.3258444667366125,6.3291182323404
Sao Tome and Principe,STP,NA,Lower-middle income,1963,64236,1.406302426628957,5.891427762039947
Sao Tome and Principe,STP,NA,Lower-middle income,1964,64278,1.483336643547159,5.333017167833798
Sao Tome and Principe,STP,NA,Lower-middle income,1965,64884,1.5543793102606123,4.678226944563257
Sao Tome and Principe,STP,NA,Lower-middle income,1966,66172,1.644252563331848,5.620960360731803
Sao Tome and Principe,STP,NA,Lower-middle income,1967,68039,1.715295230045301,4.229929943619864
Sao Tome and Principe,STP,NA,Lower-middle income,1968,70258,1.7829141537846118,3.8663979056216657
Sao Tome and Principe,STP,NA,Lower-middle income,1969,72501,1.8531008847545294,3.8611199175618283
Sao Tome and Principe,STP,NA,Lower-middle income,1970,74570,1.9198638727503046,3.539389408361804
Sao Tome and Principe,STP,NA,Lower-middle income,1971,76344,1.9909065394637577,3.633579855840141
Sao Tome and Principe,STP,NA,Lower-middle income,1972,77930,1.9891946679766865,-0.08602151068078934
Sao Tome and Principe,STP,NA,Lower-middle income,1973,79463,1.9797793747977952,-0.4744455740362641
Sao Tome and Principe,STP,NA,Lower-middle income,1974,81148,2.053389848741855,3.65066006082555
Sao Tome and Principe,STP,NA,Lower-middle income,1975,83134,2.1133053507893456,2.876122650548485
Sao Tome and Principe,STP,NA,Lower-middle income,1976,85475,2.081635728278529,-1.5099246259121957
Sao Tome and Principe,STP,NA,Lower-middle income,1977,88102,2.4916289494320716,17.978270065956558
Sao Tome and Principe,STP,NA,Lower-middle income,1978,90846,2.4899170779450004,-0.06872852504216098
Sao Tome and Principe,STP,NA,Lower-middle income,1979,93458,2.8203082749497344,12.459678844140608
Sao Tome and Principe,STP,NA,Lower-middle income,1980,95788,2.7235875359302137,-3.4896238038875538
Sao Tome and Principe,STP,NA,Lower-middle income,1981,97767,2.3820691742595175,-13.398044737184133
Sao Tome and Principe,STP,NA,Lower-middle income,1982,99478,2.4111709895397273,1.2143006350481933
Sao Tome and Principe,STP,NA,Lower-middle income,1983,101064,2.273365334830499,-5.885125728004814
Sao Tome and Principe,STP,NA,Lower-middle income,1984,102826,2.094474764431563,-8.195844715365286
Sao Tome and Principe,STP,NA,Lower-middle income,1985,104926,2.244263519550289,6.90746008809734
Sao Tome and Principe,STP,NA,Lower-middle income,1986,107429,2.069652627869031,-8.099663314890703
Sao Tome and Principe,STP,NA,Lower-middle income,1987,110259,1.967796274388297,-5.046650641155647
Sao Tome and Principe,STP,NA,Lower-middle income,1988,113288,1.9643725314141547,-0.17414022685360298
Sao Tome and Principe,STP,NA,Lower-middle income,1989,116313,1.982347182028402,0.9108716198240385
Sao Tome and Principe,STP,NA,Lower-middle income,1990,119211,1.8976095434183795,-4.36866290765745
Sao Tome and Principe,STP,NA,Lower-middle income,1991,121949,1.8856350023663169,-0.633032355963159
Sao Tome and Principe,STP,NA,Lower-middle income,1992,124574,1.8706133300672674,-0.7998274368754887
Sao Tome and Principe,STP,NA,Lower-middle income,1993,127066,1.8692523922350457,-0.07278004042654551
Sao Tome and Principe,STP,NA,Lower-middle income,1994,129425,1.8872356022067285,0.957455334766133
Sao Tome and Principe,STP,NA,Lower-middle income,1995,131679,1.8997322640623477,0.6599848563647259
Sao Tome and Principe,STP,NA,Lower-middle income,1996,133799,1.901076083179699,0.07071228278696662
Sao Tome and Principe,STP,NA,Lower-middle income,1997,135831,1.89112155048238,-0.5250019394259064
Sao Tome and Principe,STP,NA,Lower-middle income,1998,137855,1.9078037381238881,0.8782639091517441
Sao Tome and Principe,STP,NA,Lower-middle income,1999,139964,1.923390328013671,0.8136719578647145
Sao Tome and Principe,STP,NA,Lower-middle income,2000,142264,1.8991673464716143,-1.2673873276911274
Sao Tome and Principe,STP,NA,Lower-middle income,2001,144760,1.9220978650409326,1.2001676168757802
Sao Tome and Principe,STP,NA,Lower-middle income,2002,147450,1.925932457171972,0.1993016207897491
Sao Tome and Principe,STP,NA,Lower-middle income,2003,150405,2.0227302304084103,4.903795424193557
Sao Tome and Principe,STP,NA,Lower-middle income,2004,153736,2.0617437815987625,1.9103922610412827
Sao Tome and Principe,STP,NA,Lower-middle income,2005,157472,2.167973966728963,5.024095489135306
Sao Tome and Principe,STP,NA,Lower-middle income,2006,161676,2.322804183377114,6.898207998134021
Sao Tome and Principe,STP,NA,Lower-middle income,2007,166297,2.3556122004268327,1.402549588333002
Sao Tome and Principe,STP,NA,Lower-middle income,2008,171122,2.5043738326533163,6.1238084881576675
Sao Tome and Principe,STP,NA,Lower-middle income,2009,175877,2.52491629049817,0.8169173614616776
Sao Tome and Principe,STP,NA,Lower-middle income,2010,180372,2.6477088322657845,4.748676452560375
Sao Tome and Principe,STP,NA,Lower-middle income,2011,184521,2.721019728699607,2.731203588214659
Sao Tome and Principe,STP,NA,Lower-middle income,2012,188394,2.7535452869539587,1.1882566328223598
Sao Tome and Principe,STP,NA,Lower-middle income,2013,192076,2.8365710540769102,2.970667074748201
Sao Tome and Principe,STP,NA,Lower-middle income,2014,195727,2.973520773042603,4.715074881454195
Sao Tome and Principe,STP,NA,Lower-middle income,2015,199439,3.034292210833629,2.023149216517761
Sao Tome and Principe,STP,NA,Lower-middle income,2016,203221,3.1019111345729398,2.2040228196642087
Sao Tome and Principe,STP,NA,Lower-middle income,2017,207086,3.1849454610533265,2.641674862975174
Sao Tome and Principe,STP,NA,Lower-middle income,2018,211032,3.1928115105364183,0.24667147107251264
Sao Tome and Principe,STP,NA,Lower-middle income,2019,215048,3.202456300358327,0.30162293180420185
Sao Tome and Principe,STP,NA,Lower-middle income,2020,219161,3.239445890203043,1.1484184417957621
Saudi Arabia,SAU,B,High income,1960,4086534,5.073987087678915,NA
Saudi Arabia,SAU,B,High income,1961,4218852,5.5473195538540905,8.918793145179338
Saudi Arabia,SAU,B,High income,1962,4362788,6.06430474294958,8.910505369706478
Saudi Arabia,SAU,B,High income,1963,4516540,6.433213048413415,5.9054208408575
Saudi Arabia,SAU,B,High income,1964,4677304,6.828655361926852,5.9653671931996
Saudi Arabia,SAU,B,High income,1965,4843632,7.461191876399646,8.858738854622427
Saudi Arabia,SAU,B,High income,1966,5015353,8.324831041627045,10.952756995215474
Saudi Arabia,SAU,B,High income,1967,5195124,8.81785002990354,5.753533916179965
Saudi Arabia,SAU,B,High income,1968,5387822,9.343394576434385,5.789155170269833
Saudi Arabia,SAU,B,High income,1969,5599909,9.782489612868137,4.5924382069368885
Saudi Arabia,SAU,B,High income,1970,5836388,10.402187091187896,6.142206797320249
Saudi Arabia,SAU,B,High income,1971,6100631,11.562835959422141,10.578007709888082
Saudi Arabia,SAU,B,High income,1972,6392973,12.957155285641601,11.385200889943148
Saudi Arabia,SAU,B,High income,1973,6711922,15.062757214739126,15.057712033639348
Saudi Arabia,SAU,B,High income,1974,7054532,16.826840782165956,11.074998950210047
Saudi Arabia,SAU,B,High income,1975,7419486,16.081320749546467,-4.531688056072047
Saudi Arabia,SAU,B,High income,1976,7802928,16.516992043006077,2.673127524946972
Saudi Arabia,SAU,B,High income,1977,8207695,17.824005923384906,7.615652427804553
Saudi Arabia,SAU,B,High income,1978,8646845,17.626284766628185,-1.1154955469053096
Saudi Arabia,SAU,B,High income,1979,9137928,17.522716541660383,-0.5893113365723401
Saudi Arabia,SAU,B,High income,1980,9691471,18.032854244807588,2.8697202763655394
Saudi Arabia,SAU,B,High income,1981,10311771,18.31103336145665,1.5308464093133356
Saudi Arabia,SAU,B,High income,1982,10988851,17.576640493503124,-4.093301830575458
Saudi Arabia,SAU,B,High income,1983,11701132,14.820527399318557,-17.05575695541368
Saudi Arabia,SAU,B,High income,1984,12418836,13.988557856601973,-5.777350674346415
Saudi Arabia,SAU,B,High income,1985,13118998,12.344305293270127,-12.5044852616353
Saudi Arabia,SAU,B,High income,1986,13794167,11.039003284378367,-11.176009231231365
Saudi Arabia,SAU,B,High income,1987,14445663,11.05783387073615,0.17043697959100435
Saudi Arabia,SAU,B,High income,1988,15070082,10.951697838537738,-0.9644626366412279
Saudi Arabia,SAU,B,High income,1989,15666289,10.920028216026923,-0.2895943791988209
Saudi Arabia,SAU,B,High income,1990,16233786,12.269838883582532,11.65455735155696
Saudi Arabia,SAU,B,High income,1991,16772695,14.40574949735865,16.04832698303058
Saudi Arabia,SAU,B,High income,1992,17282686,15.325769150012738,6.190827225240225
Saudi Arabia,SAU,B,High income,1993,17763297,15.493369927954442,1.0876516035002393
Saudi Arabia,SAU,B,High income,1994,18214475,15.98796383799904,3.1423993193142596
Saudi Arabia,SAU,B,High income,1995,18638790,16.45393525677981,2.8728494912628744
Saudi Arabia,SAU,B,High income,1996,19033843,17.358796287415885,5.353469460797733
Saudi Arabia,SAU,B,High income,1997,19407138,18.049485076304485,3.901778819771007
Saudi Arabia,SAU,B,High income,1998,19783301,19.09671389916283,5.639911634311412
Saudi Arabia,SAU,B,High income,1999,20194531,18.880718514281625,-1.1375056192804323
Saudi Arabia,SAU,B,High income,2000,20663840,20.46073310006113,8.036637388037882
Saudi Arabia,SAU,B,High income,2001,21202646,20.706797507612738,1.1954437601931378
Saudi Arabia,SAU,B,High income,2002,21805322,20.58865269693252,-0.5721944303289206
Saudi Arabia,SAU,B,High income,2003,22456645,23.42447052755512,12.90411409171135
Saudi Arabia,SAU,B,High income,2004,23132686,25.877941861540375,9.960971526487317
Saudi Arabia,SAU,B,High income,2005,23816175,27.989381272408814,7.843425771958579
Saudi Arabia,SAU,B,High income,2006,24498313,29.515266481767128,5.308243936696444
Saudi Arabia,SAU,B,High income,2007,25184589,30.87387616876628,4.5002757552205175
Saudi Arabia,SAU,B,High income,2008,25888535,33.7182447974668,8.812868461573853
Saudi Arabia,SAU,B,High income,2009,26630303,33.95630620581635,0.703550704925826
Saudi Arabia,SAU,B,High income,2010,27421468,36.580682229713354,7.444570657787475
Saudi Arabia,SAU,B,High income,2011,28267591,41.48720548916953,12.586478509983756
Saudi Arabia,SAU,B,High income,2012,29154906,42.68294772288874,2.8414411484620317
Saudi Arabia,SAU,B,High income,2013,30052058,42.80106685549665,0.27635390865743403
Saudi Arabia,SAU,B,High income,2014,30916603,43.389950647049126,1.3664833575380175
Saudi Arabia,SAU,B,High income,2015,31717676,44.23561516166228,1.9302375128482652
Saudi Arabia,SAU,B,High income,2016,32443443,43.99252941049817,-0.5510404133324709
Saudi Arabia,SAU,B,High income,2017,33101182,42.79844769212143,-2.751800032357199
Saudi Arabia,SAU,B,High income,2018,33702757,43.057633594621436,0.6037701371297555
Saudi Arabia,SAU,B,High income,2019,34268529,42.48710611249751,-1.3338890114289903
Saudi Arabia,SAU,B,High income,2020,34813867,40.104133782592086,-5.772122846423677
Senegal,SEN,E,Lower-middle income,1960,3206757,1.9712200173624395,NA
Senegal,SEN,E,Lower-middle income,1961,3295280,2.012304933052147,2.062814871938423
Senegal,SEN,E,Lower-middle income,1962,3386803,2.0285677121793233,0.8049185589107499
Senegal,SEN,E,Lower-middle income,1963,3481654,2.055957655972462,1.3411768510751987
Senegal,SEN,E,Lower-middle income,1964,3580241,2.044830491306499,-0.542685531411935
Senegal,SEN,E,Lower-middle income,1965,3682879,2.0619492061772107,0.8336855289061695
Senegal,SEN,E,Lower-middle income,1966,3789381,2.0576695274595327,-0.20777069597731623
Senegal,SEN,E,Lower-middle income,1967,3899648,1.9772115675671884,-3.988649213925888
Senegal,SEN,E,Lower-middle income,1968,4014107,2.044830491306499,3.3627343809970345
Senegal,SEN,E,Lower-middle income,1969,4133323,1.858236499215743,-9.568697744751764
Senegal,SEN,E,Lower-middle income,1970,4257508,1.9575250454658701,5.20530241444892
Senegal,SEN,E,Lower-middle income,1971,4387532,1.896753607674844,-3.1537146155606766
Senegal,SEN,E,Lower-middle income,1972,4522886,1.9592369169529413,3.2411272085392406
Senegal,SEN,E,Lower-middle income,1973,4660726,1.7940413184505744,-8.808427451163404
Senegal,SEN,E,Lower-middle income,1974,4797188,1.8128719048083572,1.044148072041906
Senegal,SEN,E,Lower-middle income,1975,4929846,1.9044570293666643,4.928466843898882
Senegal,SEN,E,Lower-middle income,1976,5057375,2.0285677121793233,6.313303952883631
Senegal,SEN,E,Lower-middle income,1977,5181505,1.9138723225455556,-5.820139985418715
Senegal,SEN,E,Lower-middle income,1978,5306685,1.7820582180410762,-7.135958510007567
Senegal,SEN,E,Lower-middle income,1979,5439069,1.8471093345497804,3.5852896643165932
Senegal,SEN,E,Lower-middle income,1980,5583157,1.729846137685406,-6.558942841445903
Senegal,SEN,E,Lower-middle income,1981,5740441,1.6630831496896308,-3.935926802618095
Senegal,SEN,E,Lower-middle income,1982,5909734,1.8556686919851362,10.95719131820968
Senegal,SEN,E,Lower-middle income,1983,6089567,1.8428296558321025,-0.6942865195173842
Senegal,SEN,E,Lower-middle income,1984,6277420,1.7024561938922673,-7.923021851039092
Senegal,SEN,E,Lower-middle income,1985,6471329,1.7118714870711589,0.5515180688110299
Senegal,SEN,E,Lower-middle income,1986,6670665,1.7384054951207617,1.538110203830223
Senegal,SEN,E,Lower-middle income,1987,6875746,1.7529564027608666,0.8335424579013817
Senegal,SEN,E,Lower-middle income,1988,7086624,1.784626025271683,1.7905148073503296
Senegal,SEN,E,Lower-middle income,1989,7303511,1.6947527722004472,-5.1672010544320806
Senegal,SEN,E,Lower-middle income,1990,7526306,1.7110155513276233,0.9550210811819171
Senegal,SEN,E,Lower-middle income,1991,7755503,1.697003883205946,-0.8222809370770912
Senegal,SEN,E,Lower-middle income,1992,7990090,1.6630232341875832,-2.0227103163906635
Senegal,SEN,E,Lower-middle income,1993,8226749,1.6321153944885134,-1.8760209913050274
Senegal,SEN,E,Lower-middle income,1994,8461066,1.5814268797563364,-3.1549433496222026
Senegal,SEN,E,Lower-middle income,1995,8690155,1.614757017609612,2.085696390963782
Senegal,SEN,E,Lower-middle income,1996,8912872,1.5974671155901932,-1.076516972524394
Senegal,SEN,E,Lower-middle income,1997,9130876,1.5975099123773702,0.0026790043749891357
Senegal,SEN,E,Lower-middle income,1998,9347777,1.639485001240355,2.5936056705067934
Senegal,SEN,E,Lower-middle income,1999,9568717,1.6931264942877295,3.2194647532368226
Senegal,SEN,E,Lower-middle income,2000,9797731,1.6977656660176925,0.2736256067806586
Senegal,SEN,E,Lower-middle income,2001,10036102,1.7203794883619026,1.323182677147361
