Entity,Code,Scenario,EntityScenario,TilmanEconomicGroup,WBEconomicGroup,Year,pcgdpthousand2005usd,pcgdpgrowth,laborprodgrowth,fertility,EmploymentServices,EmploymentIndustry
Sudan,SDN,Observations,Sudan Observations,F,Low income,1966,1.292462972738725,-0.9442164992964984,NA,6.831,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1967,1.2179965630511296,-1.1454829654884644,NA,6.85,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1968,1.2590814787408373,-2.5914909664573917,NA,6.865,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1969,1.3018782659176162,-1.4753909123932007,NA,6.877999999999999,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1970,1.2111490771028448,-0.33218112998898425,NA,6.888,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1971,1.2590814787408373,0.5402129133709149,NA,6.899,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1972,1.198310040949811,1.880478468579417,NA,6.91,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1973,1.0639281292147251,1.963179846127753,NA,6.921,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1974,1.1366826674152495,0.32178196041049156,NA,6.93,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1975,1.2419627638701256,-0.22388062301788228,NA,6.936,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1976,1.424277077243204,0.3218915669932618,NA,6.933,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1977,1.589472675745571,0.7585090202956064,NA,6.919,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1978,1.5115825230838331,0.7893889965025688,NA,6.892,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1979,1.304446073148223,1.1072499370458673,NA,6.853,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1980,1.2702086434067998,-0.377386308220641,NA,6.8020000000000005,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1981,1.2548018000231593,-1.097421346242028,NA,6.7410000000000005,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1982,1.3686412539133914,-2.328488315607772,NA,6.6739999999999995,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1983,1.3070138803788298,-3.3685538533826413,NA,6.605,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1984,1.2017337839239535,-2.421752299937429,NA,6.535,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1985,1.0904621372643282,-2.089927206304539,NA,6.4670000000000005,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1986,1.100733366186755,-1.3607944065821098,NA,6.401,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1987,1.1024452376738263,-0.843819126369169,NA,6.337000000000001,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1988,1.0973096232126127,-1.3761428501296864,NA,6.274,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1989,1.158081061003639,-0.880034213987821,NA,6.212999999999999,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1990,1.0365381854215867,0.4034368853606086,NA,6.152,NA,NA
Sudan,SDN,Observations,Sudan Observations,F,Low income,1991,1.0936205401579744,1.7935695850605973,NA,6.091,35.86000061,10.82999992
Sudan,SDN,Observations,Sudan Observations,F,Low income,1992,1.1435729501507108,2.6137715764074083,NA,6.028,35.88999939,10.89000034
Sudan,SDN,Observations,Sudan Observations,F,Low income,1993,1.1763809672004297,2.9671255308109776,NA,5.9639999999999995,35.95000076,10.90999985
Sudan,SDN,Observations,Sudan Observations,F,Low income,1994,1.1864210934721018,3.272587214603422,NA,5.897,36.09999847,10.82999992
Sudan,SDN,Observations,Sudan Observations,F,Low income,1995,1.2562654501446053,3.329623504923251,NA,5.829,36.18999863,10.86999989
Sudan,SDN,Observations,Sudan Observations,F,Low income,1996,1.3282924429631242,4.898303996927629,NA,5.757999999999999,36.27000046,11.01000023
Sudan,SDN,Observations,Sudan Observations,F,Low income,1997,1.4673991200025267,4.9630201715706,NA,5.686,36.27000046,11.25
Sudan,SDN,Observations,Sudan Observations,F,Low income,1998,1.5279308957853628,5.222388745638112,NA,5.614,36.50999832,11.27000046
Sudan,SDN,Observations,Sudan Observations,F,Low income,1999,1.5727819287466271,5.297154048254113,NA,5.542000000000001,36.81000137,11.23999977
Sudan,SDN,Observations,Sudan Observations,F,Low income,2000,1.670332925437377,5.865743132964809,NA,5.471,37.11999893,11.32999992
Sudan,SDN,Observations,Sudan Observations,F,Low income,2001,1.7765973479973192,6.202880555219673,NA,5.402,37.41999817,11.47000027
Sudan,SDN,Observations,Sudan Observations,F,Low income,2002,1.887826197869768,6.6742980087901635,NA,5.334,37.66999817,11.68999958
Sudan,SDN,Observations,Sudan Observations,F,Low income,2003,2.031186875554542,6.433288892441626,NA,5.268,37.97000122,11.92000008
Sudan,SDN,Observations,Sudan Observations,F,Low income,2004,2.106714645564122,6.326740323260327,NA,5.204,38.49000168,11.89000034
Sudan,SDN,Observations,Sudan Observations,F,Low income,2005,2.2618273210076394,6.380889970575926,NA,5.143,38.68999863,12.27000046
Sudan,SDN,Observations,Sudan Observations,F,Low income,2006,2.4854662120786157,5.739420096753966,NA,5.085,38.86999893,12.76000023
Sudan,SDN,Observations,Sudan Observations,F,Low income,2007,2.7678394138710027,4.023016205539699,NA,5.03,39.02000046,13.39000034
Sudan,SDN,Observations,Sudan Observations,F,Low income,2008,2.9777062988284917,4.069800592926763,NA,4.977,39.18000031,13.93999958
Sudan,SDN,Observations,Sudan Observations,F,Low income,2009,3.0644125896486463,3.6127350487473264,NA,4.926,39.65000153,14.15999985
Sudan,SDN,Observations,Sudan Observations,F,Low income,2010,3.1732105820094536,3.5196783878284914,NA,4.876,40.09000015,14.22999954
Sudan,SDN,Observations,Sudan Observations,F,Low income,2011,3.1404282430320407,2.93880086681396,NA,4.824,40.06000137,15.34000015
Sudan,SDN,Observations,Sudan Observations,F,Low income,2012,2.765528387363457,1.867875985691093,NA,4.771,40.29000092,16.05999947
Sudan,SDN,Observations,Sudan Observations,F,Low income,2013,2.9538342509412847,0.4011851529363391,NA,4.715,40.70999908,16.45999908
Sudan,SDN,Observations,Sudan Observations,F,Low income,2014,3.022309110424131,-0.6020296355954762,NA,4.656000000000001,41.25999832,16.62999916
Sudan,SDN,Observations,Sudan Observations,F,Low income,2015,3.1027670703164754,-1.2234681198682935,NA,4.593999999999999,41.65999985,17.10000038
Sudan,SDN,Observations,Sudan Observations,F,Low income,2016,3.1250213996484004,NA,NA,4.532,42.22000122,17.40999985
Sudan,SDN,Observations,Sudan Observations,F,Low income,2017,3.0523952518094064,NA,NA,4.468999999999999,42.81000137,17.68000031
Sudan,SDN,Observations,Sudan Observations,F,Low income,2018,2.892720438852844,NA,NA,4.407,43.83000183,17.22999954
Sudan,SDN,Observations,Sudan Observations,F,Low income,2019,2.7869004984974226,NA,NA,4.3469999999999995,44.81000137,16.81999969
Sudan,SDN,Observations,Sudan Observations,F,Low income,2020,2.6785467951015565,NA,NA,4.289,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1960,11.853854112224239,NA,NA,2.291,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1961,12.465848168852178,NA,NA,2.3,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1962,12.9186381771825,NA,NA,2.3040000000000003,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1963,13.530632233810438,NA,NA,2.3,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1964,14.346338997399846,NA,NA,2.287,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1965,14.755476282809854,NA,NA,2.265,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1966,14.92067188131222,3.4853872259063667,3.573558761126398,2.233,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1967,15.306698901646767,3.207163370074289,3.267723098549096,2.194,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1968,15.773183881873658,3.2203672001545907,3.3089865515743524,2.148,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1969,16.446805312036158,3.0591671275486485,2.9194426183819533,2.099,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1970,17.34896158572266,2.7200439426232847,2.400018270716982,2.046,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1971,17.392614308642973,2.527727362490035,2.204960641546268,1.99,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1972,17.739268284774884,2.2478649235564054,1.8359078037269692,1.932,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1973,18.410321907706777,2.1466608635086213,1.575559520749703,1.874,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1974,18.943569875929445,2.1967154742973656,1.5066599538878647,1.818,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1975,19.350139354108844,1.948840331272345,1.2187444933663194,1.766,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1976,19.485377201587465,1.451146378313073,0.9110976106189465,1.719,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1977,19.106197667201204,1.5139230681724443,0.8930679750461579,1.68,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1978,19.38352084810673,1.488491942371726,0.929714899173934,1.6480000000000001,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1979,20.08453222206237,1.496212489519768,0.9500156656355305,1.625,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1980,20.37897411783861,1.3958522414984298,1.048439955182417,1.6159999999999999,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1981,20.35158417404547,1.3786499375849355,1.6191962917712905,1.621,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1982,20.544169716340978,1.5564092208774627,1.920377489212053,1.641,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1983,20.895103371190565,1.8858995593173338,2.386621653274287,1.6740000000000002,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1984,21.703962648831688,1.9075049971150444,2.325796320302393,1.7169999999999999,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1985,22.087421861935628,1.628365346760557,2.247748007770379,1.768,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1986,22.518813476677558,1.3478210585641066,2.376237327848382,1.825,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1987,23.123960047357212,1.22222000776003,2.5924135834965454,1.883,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1988,23.510843003435294,0.9202282929443745,2.634754722017933,1.9369999999999998,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1989,23.90885312417934,1.0847990343731033,3.070771061387433,1.982,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1990,24.02440444955664,1.0684648542566395,3.1880419318278936,2.009,NA,NA
Sweden,SWE,Observations,Sweden Observations,A,High income,1991,23.635835300063796,1.0649519340374007,3.417221372836425,2.01,69.55000305,26.61000061
Sweden,SWE,Observations,Sweden Observations,A,High income,1992,23.28019399862476,1.1518010856924994,3.2665700338503556,1.984,70.08000183,26.14999962
Sweden,SWE,Observations,Sweden Observations,A,High income,1993,22.732651903485053,1.305247168776717,3.1446713137215245,1.9340000000000002,70.65000153,25.63999939
Sweden,SWE,Observations,Sweden Observations,A,High income,1994,23.543334324259906,1.586479106097,3.241463248627689,1.8630000000000002,70.87000275,25.52000046
Sweden,SWE,Observations,Sweden Observations,A,High income,1995,24.410808081618345,1.8408443545112538,3.508370011983366,1.7819999999999998,71.02999878,25.47999954
Sweden,SWE,Observations,Sweden Observations,A,High income,1996,24.83249338502858,1.9195298252319097,3.016465676274544,1.7009999999999998,70.87999725,25.87000084
Sweden,SWE,Observations,Sweden Observations,A,High income,1997,25.56052665040764,2.301564935613671,2.949520822049098,1.632,71.20999908,25.549999239999998
Sweden,SWE,Observations,Sweden Observations,A,High income,1998,26.69420498336308,2.6580682526293997,2.935685250786218,1.585,71.05999756,25.88999939
Sweden,SWE,Observations,Sweden Observations,A,High income,1999,27.993558238837267,3.260422087169378,3.2682994852193916,1.5619999999999998,72.01999664,24.98999977
Sweden,SWE,Observations,Sweden Observations,A,High income,2000,29.275227861850006,3.2343432193128003,2.9407008803914083,1.5659999999999998,72.73000336,24.36000061
Sweden,SWE,Observations,Sweden Observations,A,High income,2001,29.672433402995132,3.2981662198092168,2.6946734810646245,1.594,73.61000061,23.73999977
Sweden,SWE,Observations,Sweden Observations,A,High income,2002,30.445437532339543,3.4493782209189225,2.7220682644183487,1.6369999999999998,74.51999664,22.95999908
Sweden,SWE,Observations,Sweden Observations,A,High income,2003,31.186660767526487,3.1415733877239314,2.4413053372299163,1.686,74.86000061,22.60000038
Sweden,SWE,Observations,Sweden Observations,A,High income,2004,32.5393045823932,2.28887739215807,1.767880186946796,1.7380000000000002,75.15000153,22.37000084
Sweden,SWE,Observations,Sweden Observations,A,High income,2005,33.60317279610587,2.4103205092794227,1.8198258199005304,1.786,75.63999939,22.04000092
Sweden,SWE,Observations,Sweden Observations,A,High income,2006,35.08677477973353,1.884064902888947,1.7278245756581756,1.829,75.86000061,21.90999985
Sweden,SWE,Observations,Sweden Observations,A,High income,2007,36.291538576189595,1.6683904586118137,2.1701740187277156,1.864,76.09999847,21.64999962
Sweden,SWE,Observations,Sweden Observations,A,High income,2008,36.11189478233635,1.469666754446926,1.9300104356545136,1.89,76.55000305,21.32999992
Sweden,SWE,Observations,Sweden Observations,A,High income,2009,34.336983627753796,1.394443409349969,1.4768128936549147,1.9080000000000001,77.66000366,20.15999985
Sweden,SWE,Observations,Sweden Observations,A,High income,2010,36.49260644170354,1.2762861639144136,1.1862781513127645,1.9169999999999998,78,19.89999962
Sweden,SWE,Observations,Sweden Observations,A,High income,2011,36.016920152233645,1.171594474290191,0.7642890375212859,1.916,78.08999634,19.93000031
Sweden,SWE,Observations,Sweden Observations,A,High income,2012,35.64972371825688,0.8868382752705103,0.7397485828670483,1.91,78.30000305,19.64999962
Sweden,SWE,Observations,Sweden Observations,A,High income,2013,35.78752937296611,0.649890664589169,NA,1.901,78.80999756,19.15999985
Sweden,SWE,Observations,Sweden Observations,A,High income,2014,36.35672664241727,0.7265332153929993,NA,1.889,79.41999817,18.60000038
Sweden,SWE,Observations,Sweden Observations,A,High income,2015,37.443765036707454,0.8591644323565668,NA,1.8780000000000001,79.68000031,18.29000092
Sweden,SWE,Observations,Sweden Observations,A,High income,2016,38.22523437055544,NA,NA,1.868,79.91999817,18.200000760000002
Sweden,SWE,Observations,Sweden Observations,A,High income,2017,38.68208151431012,NA,NA,1.859,80.01000214,18.15999985
Sweden,SWE,Observations,Sweden Observations,A,High income,2018,38.98093147916557,NA,NA,1.8519999999999999,80.08999634,18.18000031
Sweden,SWE,Observations,Sweden Observations,A,High income,2019,39.11636650556994,NA,NA,1.8459999999999999,79.88999939,18.42000008
Sweden,SWE,Observations,Sweden Observations,A,High income,2020,37.74039856608585,NA,NA,1.8430000000000002,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1960,14.00170502962268,NA,NA,2.52,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1961,14.814159237386654,NA,NA,2.5540000000000003,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1962,15.230503501757228,NA,NA,2.575,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1963,15.781606289590048,NA,NA,2.5789999999999997,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1964,16.430071768250038,NA,NA,2.5639999999999996,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1965,16.949676120720746,NA,NA,2.528,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1966,17.31090668256507,3.6672951460912135,3.1433933947556163,2.471,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1967,17.754033176350873,3.471889785910731,3.0053069936638366,2.397,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1968,18.3130790478837,3.448903698749651,3.0880697750340373,2.312,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1969,19.093932107996338,3.025423269715579,2.9316738380631304,2.218,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1970,20.096506763114434,2.2062950990917436,2.0566924307172743,2.121,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1971,20.95928143324086,2.0284941865261206,1.842763276686647,2.021,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1972,21.70388561461477,2.082320682696133,1.732753308137241,1.923,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1973,22.25751341289102,2.109208827660692,1.5861716743505037,1.829,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1974,22.013186554898788,1.9934514350027375,1.554585065938911,1.743,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1975,20.943027213471122,1.8711050009067132,1.4629810345896954,1.669,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1976,21.18690042551928,1.5126735944084353,0.8840530301736361,1.61,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1977,21.7669338414836,1.1080011231929567,0.5733581735917265,1.5659999999999998,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1978,22.390251927998513,0.9044217476178794,0.4682524908092198,1.535,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1979,22.803069737105723,0.7741356382666265,0.31762635836430403,1.518,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1980,23.457543884685332,1.2214782338707522,0.23732945906827557,1.5119999999999998,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1981,23.734747234586766,2.1064169234072465,1.0436300054179535,1.515,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1982,23.675995805150485,2.2701539282747993,0.9415584362134491,1.5219999999999998,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1983,23.97418669948341,2.2251101020213166,0.7580902314748051,1.53,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1984,24.235889053069414,2.1985436510982677,0.8285740562183048,1.537,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1985,25.178847783650255,2.2839220781565146,0.8009447831952666,1.5430000000000001,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1986,26.40389725722812,1.9944072624098597,0.2903176010711096,1.546,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1987,27.196819011324607,1.948180792211735,0.6068927136110716,1.547,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1988,27.803283723049308,2.0415418179753906,0.8740401714903453,1.548,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1989,28.51600429797651,2.1349735322820007,1.0828329209521037,1.5490000000000002,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1990,29.315799216093595,2.1840173330378576,1.2095071819044536,1.548,NA,NA
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1991,29.211922854258116,2.0160969989760167,1.2925327058092402,1.545,66.48999786,29.21999931
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1992,29.407213153503196,1.935089526198297,1.3718750817482872,1.541,67.75,28.049999239999998
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1993,29.637228765863508,2.0679928462004344,1.5455565682563153,1.535,68.23000336,27.26000023
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1994,30.320522269927967,2.137187178272844,1.843529684445774,1.527,68.19999695,27.38999939
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1995,30.817307375476016,2.372701918022102,1.730584794654674,1.516,67.12999725,28.42000008
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1996,31.430379911140808,2.3592933966380634,1.3382697268406292,1.5030000000000001,69.12999725,26.47999954
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1997,32.66719850119229,2.5005904867516437,1.6024114039382158,1.4880000000000002,70,25.38999939
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1998,34.143739014935775,2.5420729439078955,1.636433942080034,1.47,70.23999786,25.14999962
Switzerland,CHE,Observations,Switzerland Observations,A,High income,1999,35.171803436496354,2.8286288360247025,1.7561409867236755,1.453,70.52999878,24.69000053
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2000,37.0201624372317,3.000088832615115,2.141455914626477,1.4369999999999998,70.15000153,25
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2001,38.00238294036852,3.317894760666002,2.3556311995520947,1.425,71.19999695,24.450000760000002
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2002,38.46089059946566,3.59128020301983,2.9137463552156344,1.4180000000000001,72.30999756,23.40999985
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2003,38.895089683446386,3.4945433518988955,2.9992423527913687,1.416,73.33000183,22.44000053
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2004,40.45460460816821,2.9482482959197793,2.65290539436243,1.42,73.80999756,22.299999239999998
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2005,42.17529223339779,3.009909589946162,2.6413850176331555,1.429,73.63999939,22.45999908
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2006,44.39136122955601,2.7743502814176146,3.1675979441240494,1.442,73.54000092,22.64999962
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2007,46.65666364968241,2.534435092907016,3.482288335936195,1.4569999999999999,73.44999695,22.54000092
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2008,47.97937539159768,2.4813232663049325,3.5013809843446464,1.473,73.52999878,22.87999916
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2009,47.22325887447322,2.4481472260717276,3.4047589575930703,1.4880000000000002,74.61000061,22.13999939
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2010,48.97621527723408,2.063517269723938,3.027170809053168,1.501,74.08000183,22.450000760000002
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2011,50.231445045129014,1.7390979338850132,2.3071005663797517,1.5119999999999998,74.20999908,22.28000069
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2012,50.22117381620659,1.3508451446475127,2.1534277593228266,1.52,74.86000061,21.61000061
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2013,50.53102255536646,1.0780897042299766,NA,1.526,74.68000031,21.79000092
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2014,50.91533770421394,0.8569313693622238,NA,1.53,75.12999725,21.29000092
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2015,50.76298114186461,0.6715003665490059,NA,1.5330000000000001,75.80999756,20.75
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2016,51.066838330819735,NA,NA,1.535,76.05000305,20.59000015
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2017,51.5028862360065,NA,NA,1.537,76.37999725,20.52000046
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2018,52.531113285358366,NA,NA,1.5390000000000001,76.51000214,20.45999908
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2019,52.72204555792442,NA,NA,1.5419999999999998,77.06999969,20.34000015
Switzerland,CHE,Observations,Switzerland Observations,A,High income,2020,50.84346425304152,NA,NA,1.546,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1960,0.6265449642680441,NA,NA,6.806,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1961,0.6017228277055123,NA,NA,6.806,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1962,0.6385280646775422,NA,NA,6.803999999999999,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1963,0.6590705225223962,NA,NA,6.803,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1964,0.673621430162501,NA,NA,6.801,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1965,0.6779011088801788,NA,NA,6.797999999999999,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1966,0.7420962896453474,2.02857773922009,NA,6.795,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1967,0.748943775593632,2.689345778937071,NA,6.791,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1968,0.765206554720808,2.149630248090745,NA,6.785,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1969,0.7557912615419166,1.7844797035517503,NA,6.778,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1970,0.7746218478996993,1.7684514966727092,NA,6.771,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1971,0.7831812053350552,2.083507870637931,NA,6.765,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1972,0.8088592776411225,1.2335607933148252,NA,6.761,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1973,0.8088592776411225,1.1500616153414376,NA,6.757999999999999,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1974,0.8020117916928379,0.8070988806297142,NA,6.755,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1975,0.8182745708200139,0.7411143396990962,NA,6.751,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1976,0.85251200056143706,0.14944296675599913,NA,6.742999999999999,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1977,0.8499441933308304,-0.09990110523268414,NA,6.73,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1978,0.8499441933308304,-0.6996458285102569,NA,6.711,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1979,0.8362492214342611,-0.7517428713192127,NA,6.685,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1980,0.8199864423070851,-0.9610574930596963,NA,6.653,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1981,0.7874608840527331,-1.1220116881293405,NA,6.617999999999999,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1982,0.7746218478996993,-1.3452575963667532,NA,6.58,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1983,0.748943775593632,-1.2335607933148252,NA,6.542000000000001,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1984,0.744664096875954,-1.2021586581503934,NA,6.504,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1985,0.7215538318004935,-1.002388778956075,NA,6.465,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1986,0.7232657032875646,-0.6500451943712614,NA,6.4239999999999995,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1987,0.7352488036970627,-0.24557984257641097,NA,6.379,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1988,0.7420962896453474,-0.04622480503626163,NA,6.327999999999999,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1989,0.744664096875954,0.30405298911060064,NA,6.273,NA,NA
Tanzania,TZA,Observations,Tanzania Observations,F,Lower-middle income,1990,0.748943775593632,0.6160551420767064,NA,6.212999999999999,NA,NA
