Entity,Code,TilmanEconomicGroup,WBEconomicGroup,Year,fertility,laborproductivityhr,hours,laborproductivity,AgeDependency,EmploymentIndustry,EmploymentServices,ManufacturingValue
Senegal,SEN,E,Lower-middle income,2011,5.039,NA,NA,NA,87.55907533,12.81999969,49.77999878,17.24574864
Senegal,SEN,E,Lower-middle income,2012,5.005,NA,NA,NA,87.51665887,12.84000015,50.77000046,16.99510584
Senegal,SEN,E,Lower-middle income,2013,4.96,NA,NA,NA,87.39875724,12.89000034,51.61999893,17.38002414
Senegal,SEN,E,Lower-middle income,2014,4.905,NA,NA,NA,87.24059107,12.94999981,52.70000076,16.99741556
Senegal,SEN,E,Lower-middle income,2015,4.841,NA,NA,NA,87.03897624,12.98999977,53.68000031,17.04305501
Senegal,SEN,E,Lower-middle income,2016,4.77,NA,NA,NA,86.716079,13.01000023,54.5,16.41265626
Senegal,SEN,E,Lower-middle income,2017,4.697,NA,NA,NA,86.25739701,13.02999973,55.34999847,15.80530875
Senegal,SEN,E,Lower-middle income,2018,4.625,NA,NA,NA,85.67430343,13.06999969,56.09999847,15.52562326
Senegal,SEN,E,Lower-middle income,2019,4.556,NA,NA,NA,84.97398946,13.11999989,56.77999878,14.76275226
Senegal,SEN,E,Lower-middle income,2020,4.4910000000000005,NA,NA,NA,84.1610699,NA,NA,13.99863479
Serbia,SRB,NA,Upper-middle income,1960,2.494,NA,NA,NA,57.3731774,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1961,2.4859999999999998,NA,NA,NA,56.93754641,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1962,2.484,NA,NA,NA,56.55903077,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1963,2.4819999999999998,NA,NA,NA,56.06891792,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1964,2.478,NA,NA,NA,55.32722954,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1965,2.469,NA,NA,NA,54.32824395,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1966,2.454,NA,NA,NA,53.76413063,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1967,2.437,NA,NA,NA,52.81513012,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1968,2.419,NA,NA,NA,51.73143868,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1969,2.403,NA,NA,NA,50.85662452,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1970,2.388,NA,NA,NA,50.35051596,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1971,2.377,NA,NA,NA,50.18830823,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1972,2.369,NA,NA,NA,50.31894551,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1973,2.364,NA,NA,NA,50.64403458,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1974,2.363,NA,NA,NA,50.96049888,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1975,2.364,NA,NA,NA,51.15478414,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1976,2.365,NA,NA,NA,51.41259302,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1977,2.366,NA,NA,NA,51.58334421,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1978,2.364,NA,NA,NA,51.64259061,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1979,2.36,NA,NA,NA,51.55978209,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1980,2.353,NA,NA,NA,51.31925419,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1981,2.344,NA,NA,NA,51.06495181,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1982,2.334,NA,NA,NA,50.60768379,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1983,2.322,NA,NA,NA,50.07456503,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1984,2.309,NA,NA,NA,49.63931904,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1985,2.292,NA,NA,NA,49.39142504,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1986,2.2680000000000002,NA,NA,NA,49.37293487,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1987,2.2359999999999998,NA,NA,NA,49.51979772,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1988,2.1959999999999997,NA,NA,NA,49.74770123,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1989,2.149,NA,NA,NA,49.94371919,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1990,2.0980000000000003,NA,NA,NA,50.05712694,NA,NA,NA
Serbia,SRB,NA,Upper-middle income,1991,2.046,NA,NA,NA,50.31998952,27.86000061,42.66999817,NA
Serbia,SRB,NA,Upper-middle income,1992,1.9969999999999999,NA,NA,NA,50.4389659,27.200000760000002,42.79999924,NA
Serbia,SRB,NA,Upper-middle income,1993,1.953,NA,NA,NA,50.4564321,26.48999977,42.81000137,NA
Serbia,SRB,NA,Upper-middle income,1994,1.916,NA,NA,NA,50.43317441,26.37000084,43.09999847,NA
Serbia,SRB,NA,Upper-middle income,1995,1.885,NA,NA,NA,50.39026661,26.94000053,43.45999908,23.46637041
Serbia,SRB,NA,Upper-middle income,1996,1.859,NA,NA,NA,50.42291545,27,43.86999893,21.56010403
Serbia,SRB,NA,Upper-middle income,1997,1.837,NA,NA,NA,50.62270529,27.01000023,44.45000076,20.75377239
Serbia,SRB,NA,Upper-middle income,1998,1.815,NA,NA,NA,50.94587705,26.94000053,45.02999878,21.15600492
Serbia,SRB,NA,Upper-middle income,1999,1.7919999999999998,NA,NA,NA,51.29643515,26.07999992,45.61999893,21.8475026
Serbia,SRB,NA,Upper-middle income,2000,1.7690000000000001,NA,NA,NA,51.59449251,26.47999954,46.13000107,27.11981286
Serbia,SRB,NA,Upper-middle income,2001,1.745,NA,NA,NA,51.49138651,26.62999916,46.95000076,24.80225719
Serbia,SRB,NA,Upper-middle income,2002,1.72,NA,NA,NA,51.2332845,26.799999239999998,47.91999817,22.45300086
Serbia,SRB,NA,Upper-middle income,2003,1.696,NA,NA,NA,50.80759341,26.90999985,48.59000015,20.1883203
Serbia,SRB,NA,Upper-middle income,2004,1.671,NA,NA,NA,50.22125114,26.950000760000002,49,20.48405433
Serbia,SRB,NA,Upper-middle income,2005,1.645,NA,NA,NA,49.50953276,27.57999992,49.09999847,19.53563499
Serbia,SRB,NA,Upper-middle income,2006,1.619,NA,NA,NA,49.01238371,29.299999239999998,50.15999985,18.57624817
Serbia,SRB,NA,Upper-middle income,2007,1.5919999999999999,NA,NA,NA,48.39286508,29.45999908,49.74000168,17.76799681
Serbia,SRB,NA,Upper-middle income,2008,1.565,NA,NA,NA,47.79032986,26.21999931,48.72999954,17.16507452
Serbia,SRB,NA,Upper-middle income,2009,1.538,NA,NA,NA,47.37235076,25.32999992,50.79000092,14.91762079
Serbia,SRB,NA,Upper-middle income,2010,1.5130000000000001,NA,NA,NA,47.22205901,25.60000038,52.06000137,15.30340435
Serbia,SRB,NA,Upper-middle income,2011,1.492,NA,NA,NA,47.30408102,26.799999239999998,51.97999954,15.22828907
Serbia,SRB,NA,Upper-middle income,2012,1.475,NA,NA,NA,47.61102952,26.45999908,52.58000183,15.82085669
Serbia,SRB,NA,Upper-middle income,2013,1.464,NA,NA,NA,48.1128672,25.86000061,52.84999847,16.11881898
Serbia,SRB,NA,Upper-middle income,2014,1.4580000000000002,NA,NA,NA,48.76112645,24.65999985,55.47999954,14.96365924
Serbia,SRB,NA,Upper-middle income,2015,1.455,NA,NA,NA,49.52354199,24.45999908,56.13000107,14.76792786
Serbia,SRB,NA,Upper-middle income,2016,1.454,NA,NA,NA,50.151027,24.43000031,56.95999908,14.81139304
Serbia,SRB,NA,Upper-middle income,2017,1.453,NA,NA,NA,50.87652416,25.299999239999998,57.47999954,15.08669422
Serbia,SRB,NA,Upper-middle income,2018,1.4509999999999998,NA,NA,NA,51.59662027,26.89999962,57.16999817,14.52732012
Serbia,SRB,NA,Upper-middle income,2019,1.4469999999999998,NA,NA,NA,52.16403012,27.43000031,56.95999908,13.68195214
Serbia,SRB,NA,Upper-middle income,2020,1.4409999999999998,NA,NA,NA,52.49855078,NA,NA,13.27487798
Seychelles,SYC,NA,High income,1960,5.27,NA,NA,NA,81.37532078,NA,NA,NA
Seychelles,SYC,NA,High income,1961,5.397,NA,NA,NA,83.8240967,NA,NA,NA
Seychelles,SYC,NA,High income,1962,5.526,NA,NA,NA,87.14995963,NA,NA,NA
Seychelles,SYC,NA,High income,1963,5.649,NA,NA,NA,90.5838677,NA,NA,NA
Seychelles,SYC,NA,High income,1964,5.757000000000001,NA,NA,NA,92.88391073,NA,NA,NA
Seychelles,SYC,NA,High income,1965,5.8420000000000005,NA,NA,NA,93.640440280000007,NA,NA,NA
Seychelles,SYC,NA,High income,1966,5.894,NA,NA,NA,96.09809133,NA,NA,NA
Seychelles,SYC,NA,High income,1967,5.915,NA,NA,NA,97.31567503,NA,NA,NA
Seychelles,SYC,NA,High income,1968,5.9,NA,NA,NA,97.75689368,NA,NA,NA
Seychelles,SYC,NA,High income,1969,5.85,NA,NA,NA,98.06717603,NA,NA,NA
Seychelles,SYC,NA,High income,1970,5.761,NA,NA,NA,98.38626101,NA,NA,NA
Seychelles,SYC,NA,High income,1971,5.632000000000001,NA,NA,NA,96.73045105,NA,NA,NA
Seychelles,SYC,NA,High income,1972,5.468,NA,NA,NA,95.04960836,NA,NA,NA
Seychelles,SYC,NA,High income,1973,5.277,NA,NA,NA,93.39837509,NA,NA,NA
Seychelles,SYC,NA,High income,1974,5.066,NA,NA,NA,91.56526914,NA,NA,NA
Seychelles,SYC,NA,High income,1975,4.845,NA,NA,NA,89.52213521,NA,NA,NA
Seychelles,SYC,NA,High income,1976,4.623,NA,NA,NA,88.12262919,NA,NA,5.651882548
Seychelles,SYC,NA,High income,1977,4.407,NA,NA,NA,86.50990099,NA,NA,5.454176805
Seychelles,SYC,NA,High income,1978,4.203,NA,NA,NA,84.81072884,NA,NA,6.119704102
Seychelles,SYC,NA,High income,1979,4.016,NA,NA,NA,83.09188621,NA,NA,6.042933366
Seychelles,SYC,NA,High income,1980,3.8480000000000003,NA,NA,NA,81.41202111,NA,NA,7.378702622
Seychelles,SYC,NA,High income,1981,3.698,NA,NA,NA,79.3446296,NA,NA,8.525863832
Seychelles,SYC,NA,High income,1982,3.56,NA,NA,NA,77.39954281,NA,NA,8.522492778
Seychelles,SYC,NA,High income,1983,3.43,NA,NA,NA,75.61281869,NA,NA,9.628361366
Seychelles,SYC,NA,High income,1984,3.307,NA,NA,NA,73.9376999,NA,NA,9.390506507
Seychelles,SYC,NA,High income,1985,3.1910000000000003,NA,NA,NA,72.40058132,NA,NA,9.660552743
Seychelles,SYC,NA,High income,1986,3.0839999999999996,NA,NA,NA,72.77296771,NA,NA,9.268995599
Seychelles,SYC,NA,High income,1987,2.987,NA,NA,NA,73.06905177,NA,NA,9.792982651
Seychelles,SYC,NA,High income,1988,2.898,NA,NA,NA,73.33047621,NA,NA,10.49730594
Seychelles,SYC,NA,High income,1989,2.8169999999999997,NA,NA,NA,73.61630563,NA,NA,9.430563626
Seychelles,SYC,NA,High income,1990,2.74,NA,NA,NA,73.87867417,NA,NA,10.09608052
Seychelles,SYC,NA,High income,1991,2.6639999999999997,NA,NA,NA,70.90622346,NA,NA,10.82268572
Seychelles,SYC,NA,High income,1992,2.585,NA,NA,NA,68.29100076,NA,NA,11.89897353
Seychelles,SYC,NA,High income,1993,2.505,NA,NA,NA,66.00496278,NA,NA,10.56768203
Seychelles,SYC,NA,High income,1994,2.423,NA,NA,NA,63.93319489,NA,NA,11.3320322
Seychelles,SYC,NA,High income,1995,2.345,NA,NA,NA,62.01376936,NA,NA,12.66063386
Seychelles,SYC,NA,High income,1996,2.275,NA,NA,NA,61.22410228,NA,NA,12.92296616
Seychelles,SYC,NA,High income,1997,2.219,NA,NA,NA,60.21135516,NA,NA,14.37659033
Seychelles,SYC,NA,High income,1998,2.1790000000000003,NA,NA,NA,59.05670654,NA,NA,15.05950708
Seychelles,SYC,NA,High income,1999,2.157,NA,NA,NA,57.91747678,NA,NA,15.12483851
Seychelles,SYC,NA,High income,2000,2.151,NA,NA,NA,56.90525461,NA,NA,19.20985968
Seychelles,SYC,NA,High income,2001,2.1590000000000003,NA,NA,NA,54.22981956,NA,NA,17.96482757
Seychelles,SYC,NA,High income,2002,2.177,NA,NA,NA,52.04670928,NA,NA,18.26077857
Seychelles,SYC,NA,High income,2003,2.198,NA,NA,NA,50.2622933,NA,NA,16.35137617
Seychelles,SYC,NA,High income,2004,2.221,NA,NA,NA,48.62502703,NA,NA,7.657810232
Seychelles,SYC,NA,High income,2005,2.244,NA,NA,NA,46.94000603,NA,NA,8.743287108
Seychelles,SYC,NA,High income,2006,2.265,NA,NA,NA,46.54852847,NA,NA,8.963133446
Seychelles,SYC,NA,High income,2007,2.286,NA,NA,NA,45.94432239,NA,NA,9.573687554
Seychelles,SYC,NA,High income,2008,2.305,NA,NA,NA,45.16134417,NA,NA,9.293862469
Seychelles,SYC,NA,High income,2009,2.324,NA,NA,NA,44.34909139,NA,NA,7.824152432
Seychelles,SYC,NA,High income,2010,2.342,NA,NA,NA,43.64808859,NA,NA,8.032039299
Seychelles,SYC,NA,High income,2011,2.36,NA,NA,NA,43.56949347,NA,NA,7.307596999
Seychelles,SYC,NA,High income,2012,2.379,NA,NA,NA,43.3962877,NA,NA,8.42693569
Seychelles,SYC,NA,High income,2013,2.399,NA,NA,NA,43.32217973,NA,NA,7.215353736
Seychelles,SYC,NA,High income,2014,2.419,NA,NA,NA,43.46126064,NA,NA,6.501199032
Seychelles,SYC,NA,High income,2015,2.435,NA,NA,NA,43.77241178,NA,NA,5.984088272
Seychelles,SYC,NA,High income,2016,2.447,NA,NA,NA,44.1605506,NA,NA,5.75408381
Seychelles,SYC,NA,High income,2017,2.45,NA,NA,NA,44.73421927,NA,NA,5.916336491
Seychelles,SYC,NA,High income,2018,2.4459999999999997,NA,NA,NA,45.41274063,NA,NA,6.012345163
Seychelles,SYC,NA,High income,2019,2.4330000000000003,NA,NA,NA,46.07960497,NA,NA,6.187423468
Seychelles,SYC,NA,High income,2020,2.414,NA,NA,NA,46.69835216,NA,NA,9.129409242
Sierra Leone,SLE,G,Low income,1960,6.127000000000001,NA,NA,NA,72.52134894,NA,NA,NA
Sierra Leone,SLE,G,Low income,1961,6.171,NA,NA,NA,73.41505363,NA,NA,NA
Sierra Leone,SLE,G,Low income,1962,6.216,NA,NA,NA,73.98301801,NA,NA,NA
Sierra Leone,SLE,G,Low income,1963,6.26,NA,NA,NA,74.33428515,NA,NA,NA
Sierra Leone,SLE,G,Low income,1964,6.3,NA,NA,NA,74.57410481,NA,NA,5.716440449
Sierra Leone,SLE,G,Low income,1965,6.337000000000001,NA,NA,NA,74.75492621,NA,NA,5.746007012
Sierra Leone,SLE,G,Low income,1966,6.37,NA,NA,NA,76.06210109,NA,NA,5.611483967
Sierra Leone,SLE,G,Low income,1967,6.402,NA,NA,NA,77.08141401,NA,NA,6.116389549
Sierra Leone,SLE,G,Low income,1968,6.434,NA,NA,NA,77.88628377,NA,NA,6.093494949
Sierra Leone,SLE,G,Low income,1969,6.465,NA,NA,NA,78.52569732,NA,NA,5.431990017
Sierra Leone,SLE,G,Low income,1970,6.496,NA,NA,NA,79.02499537,NA,NA,5.524732154
Sierra Leone,SLE,G,Low income,1971,6.524,NA,NA,NA,80.43847151,NA,NA,5.966705211
Sierra Leone,SLE,G,Low income,1972,6.55,NA,NA,NA,81.55661364,NA,NA,5.983865566
Sierra Leone,SLE,G,Low income,1973,6.5729999999999995,NA,NA,NA,82.42235294,NA,NA,5.494217655
Sierra Leone,SLE,G,Low income,1974,6.593999999999999,NA,NA,NA,83.05519036,NA,NA,5.280763602
Sierra Leone,SLE,G,Low income,1975,6.611000000000001,NA,NA,NA,83.46818379,NA,NA,5.145451828
Sierra Leone,SLE,G,Low income,1976,6.627999999999999,NA,NA,NA,84.69179589,NA,NA,5.264161993
Sierra Leone,SLE,G,Low income,1977,6.644,NA,NA,NA,85.52985533,NA,NA,5.327041247
Sierra Leone,SLE,G,Low income,1978,6.66,NA,NA,NA,86.07054952,NA,NA,5.16939203
Sierra Leone,SLE,G,Low income,1979,6.675,NA,NA,NA,86.41237144,NA,NA,4.809923589
Sierra Leone,SLE,G,Low income,1980,6.69,NA,NA,NA,86.60998691,NA,NA,4.86369537
Sierra Leone,SLE,G,Low income,1981,6.704,NA,NA,NA,87.58121801,NA,NA,5.954960532
Sierra Leone,SLE,G,Low income,1982,6.715,NA,NA,NA,88.28275995,NA,NA,6.4973512
Sierra Leone,SLE,G,Low income,1983,6.724,NA,NA,NA,88.74689428,NA,NA,6.484195938
Sierra Leone,SLE,G,Low income,1984,6.729,NA,NA,NA,89.01176381,NA,NA,5.513830372
Sierra Leone,SLE,G,Low income,1985,6.731,NA,NA,NA,89.12881949,NA,NA,NA
Sierra Leone,SLE,G,Low income,1986,6.732,NA,NA,NA,90.04777051,NA,NA,NA
Sierra Leone,SLE,G,Low income,1987,6.731,NA,NA,NA,90.63771991,NA,NA,3.774528386
Sierra Leone,SLE,G,Low income,1988,6.73,NA,NA,NA,90.95912878,NA,NA,2.824792354
Sierra Leone,SLE,G,Low income,1989,6.726,NA,NA,NA,90.9765833,NA,NA,5.544602507
Sierra Leone,SLE,G,Low income,1990,6.721,NA,NA,NA,90.56446792,NA,NA,4.323785904
Sierra Leone,SLE,G,Low income,1991,6.711,NA,NA,NA,91.26831407,6.3800001139999996,21.73999977,5.038135464
Sierra Leone,SLE,G,Low income,1992,6.696000000000001,NA,NA,NA,91.723320759999993,6.260000229,21.63999939,6.818496368
Sierra Leone,SLE,G,Low income,1993,6.6739999999999995,NA,NA,NA,91.86386907,6.230000019,21.87000084,9.493675238
Sierra Leone,SLE,G,Low income,1994,6.645,NA,NA,NA,91.71235451,6.170000076,22.049999239999998,9.395517298
Sierra Leone,SLE,G,Low income,1995,6.608,NA,NA,NA,91.388023,6.070000172,22.07999992,8.63507589
Sierra Leone,SLE,G,Low income,1996,6.564,NA,NA,NA,91.66014861,6.050000191,22.37999916,8.084542974
Sierra Leone,SLE,G,Low income,1997,6.5120000000000005,NA,NA,NA,91.46765985,5.9600000380000004,22.44000053,4.790236899
Sierra Leone,SLE,G,Low income,1998,6.455,NA,NA,NA,91.00854975,5.949999809,22.75,3.830016731
Sierra Leone,SLE,G,Low income,1999,6.39,NA,NA,NA,90.55300149,5.909999847,22.88999939,2.967448978
Sierra Leone,SLE,G,Low income,2000,6.319,NA,NA,NA,90.33679279,6,23.36000061,3.345756484
Sierra Leone,SLE,G,Low income,2001,6.242000000000001,NA,NA,NA,90.21114972,5.900000095,23.14999962,3.547331915
Sierra Leone,SLE,G,Low income,2002,6.1579999999999995,NA,NA,NA,89.93315313,6.199999809,24.12999916,3.225204038
Sierra Leone,SLE,G,Low income,2003,6.067,NA,NA,NA,89.57937015,6.3699998860000004,24.62000084,2.758912605
Sierra Leone,SLE,G,Low income,2004,5.968999999999999,NA,NA,NA,89.07218152,6.510000229,25.03000069,2.596840305
Sierra Leone,SLE,G,Low income,2005,5.8629999999999995,NA,NA,NA,88.28937236,6.21999979,25.63999939,2.488797083
Sierra Leone,SLE,G,Low income,2006,5.747000000000001,NA,NA,NA,88.1478512,5.980000019,26.34000015,2.621069184
Sierra Leone,SLE,G,Low income,2007,5.621,NA,NA,NA,87.798685269999993,5.829999924,27.36000061,2.470317161
Sierra Leone,SLE,G,Low income,2008,5.487,NA,NA,NA,87.21921006,5.690000057,28.32999992,2.436938248
Sierra Leone,SLE,G,Low income,2009,5.346,NA,NA,NA,86.43984423,5.579999924,29.22999954,2.128059428
Sierra Leone,SLE,G,Low income,2010,5.202000000000001,NA,NA,NA,85.50991664,5.550000191,30.29000092,2.177330168
Sierra Leone,SLE,G,Low income,2011,5.06,NA,NA,NA,85.06610452,5.579999924,31.45999908,2.254230489
Sierra Leone,SLE,G,Low income,2012,4.923,NA,NA,NA,84.37867723,5.690000057,33.13000107,2.017635715
Sierra Leone,SLE,G,Low income,2013,4.793,NA,NA,NA,83.51524955,5.860000134,34.97999954,1.641227274
Sierra Leone,SLE,G,Low income,2014,4.672,NA,NA,NA,82.54203162,6.070000172,36.27999878,1.532608562
Sierra Leone,SLE,G,Low income,2015,4.561,NA,NA,NA,81.49389184,6.199999809,35.74000168,1.768628824
Sierra Leone,SLE,G,Low income,2016,4.457,NA,NA,NA,80.59231285,6.389999866,36.58000183,1.820707878
Sierra Leone,SLE,G,Low income,2017,4.359,NA,NA,NA,79.65708278,6.550000191,37.31000137,1.968343549
Sierra Leone,SLE,G,Low income,2018,4.263,NA,NA,NA,78.65501781,6.670000076,37.97000122,2.099095274
Sierra Leone,SLE,G,Low income,2019,4.169,NA,NA,NA,77.53177162,6.760000229,38.75999832,1.951559878
Sierra Leone,SLE,G,Low income,2020,4.077,NA,NA,NA,76.27656004,NA,NA,1.884905711
Singapore,SGP,NA,High income,1960,5.821000000000001,3.32513506799545,2296.9849,7637.785041646022,82.72572701,NA,NA,10.57754705
Singapore,SGP,NA,High income,1961,5.557,3.6902788824656407,2291.8755,8457.659758890382,85.47147385,NA,NA,10.30033751
Singapore,SGP,NA,High income,1962,5.27,4.152115618043688,2286.7776,9494.96498795246,87.10391954,NA,NA,10.73024157
Singapore,SGP,NA,High income,1963,4.967,4.715426189418682,2281.6909,10759.145026018285,87.58922245,NA,NA,11.69455322
Singapore,SGP,NA,High income,1964,4.658,4.642874422395802,2276.6155,10570.039874579828,87.17463467,NA,NA,12.812363
Singapore,SGP,NA,High income,1965,4.356,4.939674849113353,2271.5513,11220.72482508074,86.14594339,NA,NA,13.53733744
Singapore,SGP,NA,High income,1966,4.074,5.4430674362272,2266.4985,12336.704179607796,83.77281485,NA,NA,14.09248004
Singapore,SGP,NA,High income,1967,3.815,6.153392332601825,2261.457,13915.632164308725,81.30411345,NA,NA,14.45420724
Singapore,SGP,NA,High income,1968,3.582,6.710280475718775,2256.4265,15141.25468784445,78.68284521,NA,NA,15.10631473
Singapore,SGP,NA,High income,1969,3.375,7.692882640603636,2251.4075,17319.813673674827,75.81062214,NA,NA,16.17499459
Singapore,SGP,NA,High income,1970,3.19,8.816908500585651,2246.3994,19806.297965570502,72.72502469,NA,NA,17.45445886
Singapore,SGP,NA,High income,1971,3.014,9.271996696387365,2246.3452,20828.105273345616,69.69563356,NA,NA,18.59767096
Singapore,SGP,NA,High income,1972,2.8360000000000003,9.556834993121134,2246.262,21467.155285318266,66.86331999,NA,NA,20.16910976
Singapore,SGP,NA,High income,1973,2.6519999999999997,9.866117958754538,2246.1865,22161.140966362,64.11137727,NA,NA,21.29651006
Singapore,SGP,NA,High income,1974,2.461,11.64543461460907,2246.1814,26157.75862625106,61.32194573,NA,NA,21.99837898
Singapore,SGP,NA,High income,1975,2.272,11.944696284557159,2225.8064,26586.581436223543,58.4683494,NA,NA,21.43684398
Singapore,SGP,NA,High income,1976,2.096,12.38755144671226,2250.8242,27882.200575004965,56.16994617,NA,NA,22.08232801
Singapore,SGP,NA,High income,1977,1.945,12.904140337558495,2198.7766,28373.32181733972,53.49426699,NA,NA,22.59680063
Singapore,SGP,NA,High income,1978,1.827,13.542308909223753,2198.0557,29766.74928908005,50.75602198,NA,NA,23.33591458
Singapore,SGP,NA,High income,1979,1.743,14.780192283340188,2174.7175,32142.74281194487,48.37641964,NA,NA,25.25069532
Singapore,SGP,NA,High income,1980,1.692,15.82592150677586,2182.9209,34546.73481890051,46.55594782,NA,NA,26.5261156
Singapore,SGP,NA,High income,1981,1.669,15.520848889064908,2208.874,34283.599568984355,44.87800107,NA,NA,25.7581049
Singapore,SGP,NA,High income,1982,1.6640000000000001,15.5982879635898,2215.0676,34551.26228361775,43.85594326,NA,NA,22.29291491
Singapore,SGP,NA,High income,1983,1.6669999999999998,16.302010941980964,2220.1228,36192.46617814142,43.25205216,NA,NA,21.4643439
Singapore,SGP,NA,High income,1984,1.673,17.414105143291664,2229.2292,38820.03167729596,42.68368915,NA,NA,21.40238292
Singapore,SGP,NA,High income,1985,1.68,16.097233450954537,2189.9102,35251.49572602654,41.9550261,NA,NA,20.11536165
Singapore,SGP,NA,High income,1986,1.6869999999999998,16.898640096076694,2222.7244,37561.01966836801,41.08170631,NA,NA,22.61381616
Singapore,SGP,NA,High income,1987,1.695,17.957325618862267,2252.5029,40448.92803273155,39.93851315,NA,NA,24.09005587
Singapore,SGP,NA,High income,1988,1.706,18.048509309556856,2265.7773,40893.9026924326,38.74139176,NA,NA,26.07842073
Singapore,SGP,NA,High income,1989,1.7180000000000002,17.374578886590935,2322.6218,40354.575687815835,37.754715,NA,NA,25.30122251
Singapore,SGP,NA,High income,1990,1.726,19.61716391614815,2326.9338,45647.84177662549,37.09874371,NA,NA,24.40422571
Singapore,SGP,NA,High income,1991,1.73,17.884666945465014,2346.3354,41963.42717135443,36.72389439,35.15999985,64.55999756,25.459876650000002
Singapore,SGP,NA,High income,1992,1.7269999999999999,17.184291531766824,2349.8481,40380.47480576836,36.46399038,34.63000107,65.05000305,24.34968359
Singapore,SGP,NA,High income,1993,1.716,16.180656372262487,2375.0393,38429.694783918836,36.27572388,33.88000107,65.87999725,24.47185598
Singapore,SGP,NA,High income,1994,1.6969999999999998,14.59486422021412,2390.9065,34894.95573072737,36.06716108,32.75,66.94999695,23.62472169
Singapore,SGP,NA,High income,1995,1.67,14.501200883670508,2403.967,34860.40838471474,35.81433722,30.95999908,68.80000305,23.98506226
Singapore,SGP,NA,High income,1996,1.6340000000000001,16.386518333875976,2424.0986,39722.53615202309,35.84147856,30.25,69.55999756,23.16721806
Singapore,SGP,NA,High income,1997,1.5919999999999999,16.44321038191331,2437.7629,40084.648225923105,35.5676051,30.799999239999998,69.01999664,22.15150366
Singapore,SGP,NA,High income,1998,1.547,17.887089243619222,2425.8899,43392.10913649451,34.98184185,30.13999939,69.69000244,22.68745265
Singapore,SGP,NA,High income,1999,1.5,18.71342672914334,2446.3804,45780.16036701237,34.23358753,29.53000069,70.30000305,22.85068631
Singapore,SGP,NA,High income,2000,1.454,24.089427320185813,2463.3818,59341.456832968506,33.50105399,27.950000760000002,71.88999939,25.86148604
Singapore,SGP,NA,High income,2001,1.411,22.260691502306763,2443.5063,54394.13992824304,33.53551847,26.57999992,73.26999664,23.39469785
Singapore,SGP,NA,High income,2002,1.3719999999999999,24.66278786109353,2435.3835,60063.346620907476,33.5681252,25.97999954,73.87000275,24.73764032
Singapore,SGP,NA,High income,2003,1.338,23.108400847411225,2440.1726,56388.48657766965,33.39244127,25.89999962,73.94999695,24.76541269
Singapore,SGP,NA,High income,2004,1.31,27.21039072847411,2407.2163,65501.29609095175,32.92346092,24.90999985,74.95999908,27.1193676
Singapore,SGP,NA,High income,2005,1.288,36.039696602369126,2407.3508,86760.1924474706,32.27800645,22.73999977,77.12000275,27.0767618
Singapore,SGP,NA,High income,2006,1.271,37.51153118139466,2399.0986,89993.86194114026,31.49021269,23.299999239999998,76.56999969,26.57800599
Singapore,SGP,NA,High income,2007,1.26,37.919503538257715,2378.3054,90184.16003035744,30.47847912,23.60000038,76.27999878,23.8226519
Singapore,SGP,NA,High income,2008,1.251,31.26031489419347,2370.7432,74110.17896526789,29.24159631,23.73999977,76.13999939,20.58566497
Singapore,SGP,NA,High income,2009,1.244,29.48488761035756,2335.3806,68858.4345184094,27.99272114,23.23999977,76.65000153,20.27337643
Singapore,SGP,NA,High income,2010,1.239,35.638091551502235,2373.0669,84571.5754400396,26.99055088,21.86000061,78.02999878,20.77383303
Singapore,SGP,NA,High income,2011,1.235,37.66071906962142,2330.0723,87752.19830220664,27.22501948,20.87000084,79.01999664,19.58255151
