"Bound","Last_Year","Year_IC","Year","Method","Income","pcGDP"
"Upper",2020,2020,2088,"Kuznets_Asymptoting","Low income",5.91869683719356
"Upper",2020,2020,2089,"Kuznets_Asymptoting","Low income",5.98760089339717
"Upper",2020,2020,2090,"Kuznets_Asymptoting","Low income",6.05647380209964
"Upper",2020,2020,2091,"Kuznets_Asymptoting","Low income",6.12529073178614
"Upper",2020,2020,2092,"Kuznets_Asymptoting","Low income",6.19406106892879
"Upper",2020,2020,2093,"Kuznets_Asymptoting","Low income",6.26277928868677
"Upper",2020,2020,2094,"Kuznets_Asymptoting","Low income",6.33145820637449
"Upper",2020,2020,2095,"Kuznets_Asymptoting","Low income",6.40009727671934
"Upper",2020,2020,2096,"Kuznets_Asymptoting","Low income",6.46869587935829
"Upper",2020,2020,2097,"Kuznets_Asymptoting","Low income",6.53725175535755
"Upper",2020,2020,2098,"Kuznets_Asymptoting","Low income",6.60575777275953
"Upper",2020,2020,2099,"Kuznets_Asymptoting","Low income",6.67419743623986
"Upper",2020,2020,2100,"Kuznets_Asymptoting","Low income",6.74257567687797
"Upper",2020,2020,2020,"Kuznets_Asymptoting","Lower-middle income",5.92952811704086
"Upper",2020,2020,2021,"Kuznets_Asymptoting","Lower-middle income",5.99838692308469
"Upper",2020,2020,2022,"Kuznets_Asymptoting","Lower-middle income",6.06720844804177
"Upper",2020,2020,2023,"Kuznets_Asymptoting","Lower-middle income",6.13597225048249
"Upper",2020,2020,2024,"Kuznets_Asymptoting","Lower-middle income",6.20468841916626
"Upper",2020,2020,2025,"Kuznets_Asymptoting","Lower-middle income",6.27335484575386
"Upper",2020,2020,2026,"Kuznets_Asymptoting","Lower-middle income",6.3419828282505
"Upper",2020,2020,2027,"Kuznets_Asymptoting","Lower-middle income",6.41057082445923
"Upper",2020,2020,2028,"Kuznets_Asymptoting","Lower-middle income",6.47911815777262
"Upper",2020,2020,2029,"Kuznets_Asymptoting","Lower-middle income",6.5476227412784
"Upper",2020,2020,2030,"Kuznets_Asymptoting","Lower-middle income",6.61607426520228
"Upper",2020,2020,2031,"Kuznets_Asymptoting","Lower-middle income",6.68445919876131
"Upper",2020,2020,2032,"Kuznets_Asymptoting","Lower-middle income",6.75278391707311
"Upper",2020,2020,2033,"Kuznets_Asymptoting","Lower-middle income",6.8210535935397
"Upper",2020,2020,2034,"Kuznets_Asymptoting","Lower-middle income",6.88927350825647
"Upper",2020,2020,2035,"Kuznets_Asymptoting","Lower-middle income",6.957446998205
"Upper",2020,2020,2036,"Kuznets_Asymptoting","Lower-middle income",7.02558176420779
"Upper",2020,2020,2037,"Kuznets_Asymptoting","Lower-middle income",7.09367755744127
"Upper",2020,2020,2038,"Kuznets_Asymptoting","Lower-middle income",7.16173240347152
"Upper",2020,2020,2039,"Kuznets_Asymptoting","Lower-middle income",7.22973456561943
"Upper",2020,2020,2040,"Kuznets_Asymptoting","Lower-middle income",7.29767914782265
"Upper",2020,2020,2041,"Kuznets_Asymptoting","Lower-middle income",7.36556544788286
"Upper",2020,2020,2042,"Kuznets_Asymptoting","Lower-middle income",7.433392715479
"Upper",2020,2020,2043,"Kuznets_Asymptoting","Lower-middle income",7.50115926780142
"Upper",2020,2020,2044,"Kuznets_Asymptoting","Lower-middle income",7.56885552685917
"Upper",2020,2020,2045,"Kuznets_Asymptoting","Lower-middle income",7.63649950897669
"Upper",2020,2020,2046,"Kuznets_Asymptoting","Lower-middle income",7.70408656010348
"Upper",2020,2020,2047,"Kuznets_Asymptoting","Lower-middle income",7.77160865941817
"Upper",2020,2020,2048,"Kuznets_Asymptoting","Lower-middle income",7.83907377946859
"Upper",2020,2020,2049,"Kuznets_Asymptoting","Lower-middle income",7.90648086827824
"Upper",2020,2020,2050,"Kuznets_Asymptoting","Lower-middle income",7.97383082451095
"Upper",2020,2020,2051,"Kuznets_Asymptoting","Lower-middle income",8.04112333024197
"Upper",2020,2020,2052,"Kuznets_Asymptoting","Lower-middle income",8.10835806790385
"Upper",2020,2020,2053,"Kuznets_Asymptoting","Lower-middle income",8.17553486372205
"Upper",2020,2020,2054,"Kuznets_Asymptoting","Lower-middle income",8.24265357165273
"Upper",2020,2020,2055,"Kuznets_Asymptoting","Lower-middle income",8.30971403080998
"Upper",2020,2020,2056,"Kuznets_Asymptoting","Lower-middle income",8.37672142036834
"Upper",2020,2020,2057,"Kuznets_Asymptoting","Lower-middle income",8.44367599737774
"Upper",2020,2020,2058,"Kuznets_Asymptoting","Lower-middle income",8.51057913143235
"Upper",2020,2020,2059,"Kuznets_Asymptoting","Lower-middle income",8.57743027247333
"Upper",2020,2020,2060,"Kuznets_Asymptoting","Lower-middle income",8.644228914137
"Upper",2020,2020,2061,"Kuznets_Asymptoting","Lower-middle income",8.71097233464073
"Upper",2020,2020,2062,"Kuznets_Asymptoting","Lower-middle income",8.7776562471095
"Upper",2020,2020,2063,"Kuznets_Asymptoting","Lower-middle income",8.84428135989065
"Upper",2020,2020,2064,"Kuznets_Asymptoting","Lower-middle income",8.91085187833346
"Upper",2020,2020,2065,"Kuznets_Asymptoting","Lower-middle income",8.97736874582939
"Upper",2020,2020,2066,"Kuznets_Asymptoting","Lower-middle income",9.04383238989972
"Upper",2020,2020,2067,"Kuznets_Asymptoting","Lower-middle income",9.11024253411057
"Upper",2020,2020,2068,"Kuznets_Asymptoting","Lower-middle income",9.17659889500335
"Upper",2020,2020,2069,"Kuznets_Asymptoting","Lower-middle income",9.24290115578669
"Upper",2020,2020,2070,"Kuznets_Asymptoting","Lower-middle income",9.30914923853338
"Upper",2020,2020,2071,"Kuznets_Asymptoting","Lower-middle income",9.37534224179308
"Upper",2020,2020,2072,"Kuznets_Asymptoting","Lower-middle income",9.44147557222397
"Upper",2020,2020,2073,"Kuznets_Asymptoting","Lower-middle income",9.50755117422668
"Upper",2020,2020,2074,"Kuznets_Asymptoting","Lower-middle income",9.57356698971622
"Upper",2020,2020,2075,"Kuznets_Asymptoting","Lower-middle income",9.63951868268831
"Upper",2020,2020,2076,"Kuznets_Asymptoting","Lower-middle income",9.70541031273288
"Upper",2020,2020,2077,"Kuznets_Asymptoting","Lower-middle income",9.77124196458565
"Upper",2020,2020,2078,"Kuznets_Asymptoting","Lower-middle income",9.83701376769755
"Upper",2020,2020,2079,"Kuznets_Asymptoting","Lower-middle income",9.90272585534723
"Upper",2020,2020,2080,"Kuznets_Asymptoting","Lower-middle income",9.96837837363075
"Upper",2020,2020,2081,"Kuznets_Asymptoting","Lower-middle income",10.0339710733055
"Upper",2020,2020,2082,"Kuznets_Asymptoting","Lower-middle income",10.0995046847355
"Upper",2020,2020,2083,"Kuznets_Asymptoting","Lower-middle income",10.1649871113417
"Upper",2020,2020,2084,"Kuznets_Asymptoting","Lower-middle income",10.2304198980809
"Upper",2020,2020,2085,"Kuznets_Asymptoting","Lower-middle income",10.29580255648
"Upper",2020,2020,2086,"Kuznets_Asymptoting","Lower-middle income",10.3611323142044
"Upper",2020,2020,2087,"Kuznets_Asymptoting","Lower-middle income",10.4264137728519
"Upper",2020,2020,2088,"Kuznets_Asymptoting","Lower-middle income",10.4916468454878
"Upper",2020,2020,2089,"Kuznets_Asymptoting","Lower-middle income",10.5568315658353
"Upper",2020,2020,2090,"Kuznets_Asymptoting","Lower-middle income",10.6219679739644
"Upper",2020,2020,2091,"Kuznets_Asymptoting","Lower-middle income",10.6870561864932
"Upper",2020,2020,2092,"Kuznets_Asymptoting","Lower-middle income",10.7520914723684
"Upper",2020,2020,2093,"Kuznets_Asymptoting","Lower-middle income",10.817067035167
"Upper",2020,2020,2094,"Kuznets_Asymptoting","Lower-middle income",10.8819871066518
"Upper",2020,2020,2095,"Kuznets_Asymptoting","Lower-middle income",10.9468497672304
"Upper",2020,2020,2096,"Kuznets_Asymptoting","Lower-middle income",11.0116551846332
"Upper",2020,2020,2097,"Kuznets_Asymptoting","Lower-middle income",11.0764035433108
"Upper",2020,2020,2098,"Kuznets_Asymptoting","Lower-middle income",11.1410950160286
"Upper",2020,2020,2099,"Kuznets_Asymptoting","Lower-middle income",11.2057295627793
"Upper",2020,2020,2100,"Kuznets_Asymptoting","Lower-middle income",11.2703072922065
"Upper",2020,2020,2020,"Kuznets_Asymptoting","Upper-middle income",12.7079561049658
"Upper",2020,2020,2021,"Kuznets_Asymptoting","Upper-middle income",12.7664372223633
"Upper",2020,2020,2022,"Kuznets_Asymptoting","Upper-middle income",12.824847094726
"Upper",2020,2020,2023,"Kuznets_Asymptoting","Upper-middle income",12.8831707841532
"Upper",2020,2020,2024,"Kuznets_Asymptoting","Upper-middle income",12.9413986832273
"Upper",2020,2020,2025,"Kuznets_Asymptoting","Upper-middle income",12.9995719492429
"Upper",2020,2020,2026,"Kuznets_Asymptoting","Upper-middle income",13.057699856922
"Upper",2020,2020,2027,"Kuznets_Asymptoting","Upper-middle income",13.1157849604461
"Upper",2020,2020,2028,"Kuznets_Asymptoting","Upper-middle income",13.1738276326648
"Upper",2020,2020,2029,"Kuznets_Asymptoting","Upper-middle income",13.2318280112492
"Upper",2020,2020,2030,"Kuznets_Asymptoting","Upper-middle income",13.2897862260947
"Upper",2020,2020,2031,"Kuznets_Asymptoting","Upper-middle income",13.3477024088474
"Upper",2020,2020,2032,"Kuznets_Asymptoting","Upper-middle income",13.405576693206
"Upper",2020,2020,2033,"Kuznets_Asymptoting","Upper-middle income",13.4634091467993
"Upper",2020,2020,2034,"Kuznets_Asymptoting","Upper-middle income",13.5211997674269
"Upper",2020,2020,2035,"Kuznets_Asymptoting","Upper-middle income",13.5789486798044
"Upper",2020,2020,2036,"Kuznets_Asymptoting","Upper-middle income",13.6366560177379
"Upper",2020,2020,2037,"Kuznets_Asymptoting","Upper-middle income",13.6943219149536
"Upper",2020,2020,2038,"Kuznets_Asymptoting","Upper-middle income",13.7519465050813
"Upper",2020,2020,2039,"Kuznets_Asymptoting","Upper-middle income",13.8095299216395
"Upper",2020,2020,2040,"Kuznets_Asymptoting","Upper-middle income",13.8670722980511
"Upper",2020,2020,2041,"Kuznets_Asymptoting","Upper-middle income",13.9245737675779
"Upper",2020,2020,2042,"Kuznets_Asymptoting","Upper-middle income",13.9820344614476
"Upper",2020,2020,2043,"Kuznets_Asymptoting","Upper-middle income",14.0394545067277
"Upper",2020,2020,2044,"Kuznets_Asymptoting","Upper-middle income",14.0968337508444
"Upper",2020,2020,2045,"Kuznets_Asymptoting","Upper-middle income",14.1541722450347
"Upper",2020,2020,2046,"Kuznets_Asymptoting","Upper-middle income",14.2114701373849
"Upper",2020,2020,2047,"Kuznets_Asymptoting","Upper-middle income",14.2687275941089
"Upper",2020,2020,2048,"Kuznets_Asymptoting","Upper-middle income",14.3259427596575
"Upper",2020,2020,2049,"Kuznets_Asymptoting","Upper-middle income",14.3831096429162
"Upper",2020,2020,2050,"Kuznets_Asymptoting","Upper-middle income",14.4402284401446
"Upper",2020,2020,2051,"Kuznets_Asymptoting","Upper-middle income",14.4972993352596
"Upper",2020,2020,2052,"Kuznets_Asymptoting","Upper-middle income",14.5543225393263
"Upper",2020,2020,2053,"Kuznets_Asymptoting","Upper-middle income",14.611298293306
"Upper",2020,2020,2054,"Kuznets_Asymptoting","Upper-middle income",14.668230416205
"Upper",2020,2020,2055,"Kuznets_Asymptoting","Upper-middle income",14.7251250501351
"Upper",2020,2020,2056,"Kuznets_Asymptoting","Upper-middle income",14.781982222756
"Upper",2020,2020,2057,"Kuznets_Asymptoting","Upper-middle income",14.8388020796206
"Upper",2020,2020,2058,"Kuznets_Asymptoting","Upper-middle income",14.8955847379074
"Upper",2020,2020,2059,"Kuznets_Asymptoting","Upper-middle income",14.9523303120039
"Upper",2020,2020,2060,"Kuznets_Asymptoting","Upper-middle income",15.0090389166338
"Upper",2020,2020,2061,"Kuznets_Asymptoting","Upper-middle income",15.0657106663559
"Upper",2020,2020,2062,"Kuznets_Asymptoting","Upper-middle income",15.1223456754947
"Upper",2020,2020,2063,"Kuznets_Asymptoting","Upper-middle income",15.1789440581413
"Upper",2020,2020,2064,"Kuznets_Asymptoting","Upper-middle income",15.2355059281388
"Upper",2020,2020,2065,"Kuznets_Asymptoting","Upper-middle income",15.2920313990716
"Upper",2020,2020,2066,"Kuznets_Asymptoting","Upper-middle income",15.3485205846759
"Upper",2020,2020,2067,"Kuznets_Asymptoting","Upper-middle income",15.4049735987542
"Upper",2020,2020,2068,"Kuznets_Asymptoting","Upper-middle income",15.4613904975152
"Upper",2020,2020,2069,"Kuznets_Asymptoting","Upper-middle income",15.5177711775775
"Upper",2020,2020,2070,"Kuznets_Asymptoting","Upper-middle income",15.5741157340373
"Upper",2020,2020,2071,"Kuznets_Asymptoting","Upper-middle income",15.630424281811
"Upper",2020,2020,2072,"Kuznets_Asymptoting","Upper-middle income",15.6866967609277
"Upper",2020,2020,2073,"Kuznets_Asymptoting","Upper-middle income",15.7429320019623
"Upper",2020,2020,2074,"Kuznets_Asymptoting","Upper-middle income",15.7991318300535
"Upper",2020,2020,2075,"Kuznets_Asymptoting","Upper-middle income",15.855296869121
"Upper",2020,2020,2076,"Kuznets_Asymptoting","Upper-middle income",15.9114272235
"Upper",2020,2020,2077,"Kuznets_Asymptoting","Upper-middle income",15.9675229925806
"Upper",2020,2020,2078,"Kuznets_Asymptoting","Upper-middle income",16.0235842785506
"Upper",2020,2020,2079,"Kuznets_Asymptoting","Upper-middle income",16.0796110589857
"Upper",2020,2020,2080,"Kuznets_Asymptoting","Upper-middle income",16.1356018375282
"Upper",2020,2020,2081,"Kuznets_Asymptoting","Upper-middle income",16.191555627271
"Upper",2020,2020,2082,"Kuznets_Asymptoting","Upper-middle income",16.2474724791449
"Upper",2020,2020,2083,"Kuznets_Asymptoting","Upper-middle income",16.3033524570904
"Upper",2020,2020,2084,"Kuznets_Asymptoting","Upper-middle income",16.3591956885889
"Upper",2020,2020,2085,"Kuznets_Asymptoting","Upper-middle income",16.4150023021402
"Upper",2020,2020,2086,"Kuznets_Asymptoting","Upper-middle income",16.4707724258255
"Upper",2020,2020,2087,"Kuznets_Asymptoting","Upper-middle income",16.5265061871246
"Upper",2020,2020,2088,"Kuznets_Asymptoting","Upper-middle income",16.5822037129259
"Upper",2020,2020,2089,"Kuznets_Asymptoting","Upper-middle income",16.6378651295311
"Upper",2020,2020,2090,"Kuznets_Asymptoting","Upper-middle income",16.6934905626555
"Upper",2020,2020,2091,"Kuznets_Asymptoting","Upper-middle income",16.7490801374288
"Upper",2020,2020,2092,"Kuznets_Asymptoting","Upper-middle income",16.8046339783963
"Upper",2020,2020,2093,"Kuznets_Asymptoting","Upper-middle income",16.8601522095193
"Upper",2020,2020,2094,"Kuznets_Asymptoting","Upper-middle income",16.915634954177
"Upper",2020,2020,2095,"Kuznets_Asymptoting","Upper-middle income",16.971082335167
"Upper",2020,2020,2096,"Kuznets_Asymptoting","Upper-middle income",17.0264944747069
"Upper",2020,2020,2097,"Kuznets_Asymptoting","Upper-middle income",17.0818714944355
"Upper",2020,2020,2098,"Kuznets_Asymptoting","Upper-middle income",17.1372135154145
"Upper",2020,2020,2099,"Kuznets_Asymptoting","Upper-middle income",17.1925206581292
"Upper",2020,2020,2100,"Kuznets_Asymptoting","Upper-middle income",17.2477930424911
